state_id,mechanism,rank,neighbor_id,neighbor_mechanism,d,cross
d24010aa6888e4e5,M6_temp_occupancy,3,f1eead8948b039b3,M1_lead_slow_stop,0.024246,1
d24010aa6888e4e5,M6_temp_occupancy,4,8f228d2e5a4fae1e,M1_lead_slow_stop,0.024527,1
d24010aa6888e4e5,M6_temp_occupancy,5,af8d2b2e7bf74387,M1_lead_slow_stop,0.032317,1
dcfab9621bc1420,M4_cut_in,1,fe2d2a81d65a9c2d,M2_vehicle_crossing,0.012006,1
dcfab9621bc1420,M4_cut_in,2,e03381a1e69875df,M5_merge,0.031948,1
dcfab9621bc1420,M4_cut_in,3,1a12220e6534c2e2,M5_merge,0.053581,1
dcfab9621bc1420,M4_cut_in,4,443c9fa41bef7e1c,M6_temp_occupancy,0.054551,1
dcfab9621bc1420,M4_cut_in,5,17b25328341276d5,M5_merge,0.054731,1
22ea9b030d395c39,M5_merge,1,3a9e27b39d34f3ab,M4_cut_in,0.026668,1
22ea9b030d395c39,M5_merge,2,1b8e18bccbb016c7,M5_merge,0.026668,0
22ea9b030d395c39,M5_merge,3,beab8af24d4e6e00,M1_lead_slow_stop,0.026668,1
22ea9b030d395c39,M5_merge,4,ac36bc6d71571082,M2_vehicle_crossing,0.030575,1
22ea9b030d395c39,M5_merge,5,179359c3a28d98bc,M4_cut_in,0.030575,1
8bfeaae8e7475de2,M4_cut_in,1,17c5c69ac611ac01,M6_temp_occupancy,0.014138,1
8bfeaae8e7475de2,M4_cut_in,2,cccc1c64881dde01,M3_vru_crossing,0.015518,1
8bfeaae8e7475de2,M4_cut_in,3,374f7f515942ce08,M2_vehicle_crossing,0.015518,1
8bfeaae8e7475de2,M4_cut_in,4,d864c4fbd40d6060,M6_temp_occupancy,0.015518,1
8bfeaae8e7475de2,M4_cut_in,5,dfce0c3d05c49289,M3_vru_crossing,0.015544,1
31ae19fdb4f075ba,M5_merge,1,7f159fbdf79377cf,M4_cut_in,0.002708,1
31ae19fdb4f075ba,M5_merge,2,612bd3de9ba8eb4b,M4_cut_in,0.004048,1
31ae19fdb4f075ba,M5_merge,3,b080b8a75de6f465,M5_merge,0.004644,0
31ae19fdb4f075ba,M5_merge,4,86e25df75a6995f4,M1_lead_slow_stop,0.00473,1
31ae19fdb4f075ba,M5_merge,5,831e9f7c915d9a33,M2_vehicle_crossing,0.004782,1
d1c30693ca04bbf4,M6_temp_occupancy,1,a05540d6a0f4e3ab,M1_lead_slow_stop,0.019285,1
d1c30693ca04bbf4,M6_temp_occupancy,2,b01112211aeddce1,M1_lead_slow_stop,0.029809,1
d1c30693ca04bbf4,M6_temp_occupancy,3,7ae4b0661a825cbe,M6_temp_occupancy,0.032491,0
d1c30693ca04bbf4,M6_temp_occupancy,4,a0a7a5764d3e2c97,M1_lead_slow_stop,0.044211,1
d1c30693ca04bbf4,M6_temp_occupancy,5,91d61b86be4e7b10,M2_vehicle_crossing,0.044725,1
2533b9fed1fde2ca,M6_temp_occupancy,1,7c2ed9ab567e443f,M3_vru_crossing,0.0,1
2533b9fed1fde2ca,M6_temp_occupancy,2,c757f0db71e9ac59,M2_vehicle_crossing,0.0,1
2533b9fed1fde2ca,M6_temp_occupancy,3,9d2059d1b77947bc,M4_cut_in,0.0,1
2533b9fed1fde2ca,M6_temp_occupancy,4,c1e9a535b80c7600,M5_merge,0.0,1
2533b9fed1fde2ca,M6_temp_occupancy,5,26284a71f3345792,M2_vehicle_crossing,0.0,1
44b65a5c4f3c07ed,M2_vehicle_crossing,1,c189f693c5a3b02a,M3_vru_crossing,0.106798,1
44b65a5c4f3c07ed,M2_vehicle_crossing,2,d27136ce55af0d05,M6_temp_occupancy,0.117951,1
44b65a5c4f3c07ed,M2_vehicle_crossing,3,f804b2352d0791d2,M6_temp_occupancy,0.123595,1
44b65a5c4f3c07ed,M2_vehicle_crossing,4,4f663890025eab46,M6_temp_occupancy,0.133477,1
44b65a5c4f3c07ed,M2_vehicle_crossing,5,9928daa89a7f867b,M1_lead_slow_stop,0.136576,1
f2abf57c98faabf3,M1_lead_slow_stop,1,c36348cd92f7095b,M1_lead_slow_stop,0.000201,0
f2abf57c98faabf3,M1_lead_slow_stop,2,683cae1a10f71fcd,M1_lead_slow_stop,0.001079,0
f2abf57c98faabf3,M1_lead_slow_stop,3,df45bb47c8a8b6fa,M1_lead_slow_stop,0.00108,0
f2abf57c98faabf3,M1_lead_slow_stop,4,b06bfeb1c578e77,M1_lead_slow_stop,0.001082,0
f2abf57c98faabf3,M1_lead_slow_stop,5,2d25cf74c78398d6,M1_lead_slow_stop,0.001997,0
a47da157cf1535bb,M4_cut_in,1,5f76aca0e8d6d060,M6_temp_occupancy,0.0,1
a47da157cf1535bb,M4_cut_in,2,b18c133f146677a7,M2_vehicle_crossing,0.0,1
a47da157cf1535bb,M4_cut_in,3,b1bc03805735b4e4,M3_vru_crossing,0.0,1
a47da157cf1535bb,M4_cut_in,4,e765ea8a0b617a42,M3_vru_crossing,0.0,1
a47da157cf1535bb,M4_cut_in,5,6c50f7bf6b8d17ee,M6_temp_occupancy,0.0,1
376bec12f4590827,M2_vehicle_crossing,1,b2bbecd9aa7c99d8,M2_vehicle_crossing,0.07013,0
376bec12f4590827,M2_vehicle_crossing,2,c5451a572e14ddc8,M4_cut_in,0.080026,1
376bec12f4590827,M2_vehicle_crossing,3,96a816b2f4b62e88,M1_lead_slow_stop,0.105631,1
376bec12f4590827,M2_vehicle_crossing,4,f804b2352d0791d2,M6_temp_occupancy,0.110408,1
376bec12f4590827,M2_vehicle_crossing,5,d63a72ef3cd6a570,M1_lead_slow_stop,0.115871,1
58d55d4e683aa30c,M4_cut_in,1,a7bda27624b52639,M1_lead_slow_stop,0.010887,1
58d55d4e683aa30c,M4_cut_in,2,c4a6a9720515bbc5,M2_vehicle_crossing,0.011188,1
58d55d4e683aa30c,M4_cut_in,3,4ef7d4e590e80eef,M3_vru_crossing,0.01257,1
58d55d4e683aa30c,M4_cut_in,4,2bc410d4ce756f24,M3_vru_crossing,0.013177,1
58d55d4e683aa30c,M4_cut_in,5,6b6f521ecacbd19f,M3_vru_crossing,0.013247,1
b2bbecd9aa7c99d8,M2_vehicle_crossing,1,376bec12f4590827,M2_vehicle_crossing,0.07013,0
b2bbecd9aa7c99d8,M2_vehicle_crossing,2,c5451a572e14ddc8,M4_cut_in,0.077266,1
b2bbecd9aa7c99d8,M2_vehicle_crossing,3,d27136ce55af0d05,M6_temp_occupancy,0.102194,1
b2bbecd9aa7c99d8,M2_vehicle_crossing,4,4f663890025eab46,M6_temp_occupancy,0.10596,1
b2bbecd9aa7c99d8,M2_vehicle_crossing,5,f804b2352d0791d2,M6_temp_occupancy,0.12542,1
a8c0edb805dca37b,M4_cut_in,1,c710955bf6df9bd6,M5_merge,0.039062,1
a8c0edb805dca37b,M4_cut_in,2,cdbe6aeb876ca6f8,M5_merge,0.039062,1
a8c0edb805dca37b,M4_cut_in,3,793ca3974b95f19e,M5_merge,0.046875,1
a8c0edb805dca37b,M4_cut_in,4,190944907e8617c0,M6_temp_occupancy,0.046875,1
a8c0edb805dca37b,M4_cut_in,5,ab7b6b79b724bd2d,M2_vehicle_crossing,0.046875,1
d8c32f51e1a8356a,M3_vru_crossing,1,7ec53982d954fb89,M6_temp_occupancy,0.01789,1
d8c32f51e1a8356a,M3_vru_crossing,2,5618d078fc67e99f,M6_temp_occupancy,0.018819,1
d8c32f51e1a8356a,M3_vru_crossing,3,c7a26ee2a91219bc,M6_temp_occupancy,0.019222,1
d8c32f51e1a8356a,M3_vru_crossing,4,8e1563974ac020a1,M6_temp_occupancy,0.021177,1
d8c32f51e1a8356a,M3_vru_crossing,5,cfc120339602119,M4_cut_in,0.021177,1
6c50f7bf6b8d17ee,M6_temp_occupancy,1,5f76aca0e8d6d060,M6_temp_occupancy,0.0,0
6c50f7bf6b8d17ee,M6_temp_occupancy,2,b18c133f146677a7,M2_vehicle_crossing,0.0,1
6c50f7bf6b8d17ee,M6_temp_occupancy,3,b1bc03805735b4e4,M3_vru_crossing,0.0,1
6c50f7bf6b8d17ee,M6_temp_occupancy,4,e765ea8a0b617a42,M3_vru_crossing,0.0,1
6c50f7bf6b8d17ee,M6_temp_occupancy,5,a47da157cf1535bb,M4_cut_in,0.0,1
71de99ddf789f26,M1_lead_slow_stop,1,48176b7209253062,M1_lead_slow_stop,0.008345,0
71de99ddf789f26,M1_lead_slow_stop,2,593b60d37e0756a3,M1_lead_slow_stop,0.008527,0
71de99ddf789f26,M1_lead_slow_stop,3,f2abf57c98faabf3,M1_lead_slow_stop,0.00885,0
71de99ddf789f26,M1_lead_slow_stop,4,c36348cd92f7095b,M1_lead_slow_stop,0.009049,0
71de99ddf789f26,M1_lead_slow_stop,5,683cae1a10f71fcd,M1_lead_slow_stop,0.009198,0
c4edbe4985f2d06d,M4_cut_in,1,5c7ecedbcbb18b21,M5_merge,0.00806,1
c4edbe4985f2d06d,M4_cut_in,2,5a9136943505a0c8,M4_cut_in,0.02222,0
c4edbe4985f2d06d,M4_cut_in,3,90059d0f51151747,M1_lead_slow_stop,0.022794,1
c4edbe4985f2d06d,M4_cut_in,4,39e70c8ed6235491,M5_merge,0.025975,1
c4edbe4985f2d06d,M4_cut_in,5,1769632bbd68d1c1,M5_merge,0.029268,1
363faaa196b74966,M2_vehicle_crossing,1,949fd82d6e44a34d,M2_vehicle_crossing,0.004663,0
363faaa196b74966,M2_vehicle_crossing,2,ec1490e87d122e61,M4_cut_in,0.010657,1
363faaa196b74966,M2_vehicle_crossing,3,eaddb9cfd4bdee3,M6_temp_occupancy,0.025489,1
363faaa196b74966,M2_vehicle_crossing,4,529d0c9664dabfba,M4_cut_in,0.025749,1
363faaa196b74966,M2_vehicle_crossing,5,8589a58aaa319e10,M6_temp_occupancy,0.036467,1
b06bfeb1c578e77,M1_lead_slow_stop,1,df45bb47c8a8b6fa,M1_lead_slow_stop,2e-06,0
b06bfeb1c578e77,M1_lead_slow_stop,2,683cae1a10f71fcd,M1_lead_slow_stop,4e-06,0
b06bfeb1c578e77,M1_lead_slow_stop,3,c36348cd92f7095b,M1_lead_slow_stop,0.000886,0
b06bfeb1c578e77,M1_lead_slow_stop,4,2d25cf74c78398d6,M1_lead_slow_stop,0.000915,0
b06bfeb1c578e77,M1_lead_slow_stop,5,533ebc889bf91c14,M1_lead_slow_stop,0.000988,0
73806f84d0434ef3,M6_temp_occupancy,1,793ca3974b95f19e,M5_merge,0.0,1
73806f84d0434ef3,M6_temp_occupancy,2,d1005ff0ae21f95d,M5_merge,0.0,1
73806f84d0434ef3,M6_temp_occupancy,3,47b9320b31ab33ac,M4_cut_in,0.0,1
73806f84d0434ef3,M6_temp_occupancy,4,bda923bbd61198da,M4_cut_in,0.0,1
73806f84d0434ef3,M6_temp_occupancy,5,a0ba5287bfa5fa01,M6_temp_occupancy,0.0,0
a766c68d1e0bfa43,M1_lead_slow_stop,1,d37498e9d40b6473,M1_lead_slow_stop,0.023002,0
a766c68d1e0bfa43,M1_lead_slow_stop,2,d63a72ef3cd6a570,M1_lead_slow_stop,0.02618,0
a766c68d1e0bfa43,M1_lead_slow_stop,3,20d86c79c5b93eee,M6_temp_occupancy,0.030398,1
a766c68d1e0bfa43,M1_lead_slow_stop,4,52a0f8dd9925ef2f,M5_merge,0.030742,1
a766c68d1e0bfa43,M1_lead_slow_stop,5,ee651f48b99ac793,M3_vru_crossing,0.033973,1
38e85776dd8b8106,M1_lead_slow_stop,1,a26d48ddce5f4f47,M5_merge,0.096353,1
38e85776dd8b8106,M1_lead_slow_stop,2,501d70fe64c7306f,M4_cut_in,0.100337,1
38e85776dd8b8106,M1_lead_slow_stop,3,b51cd423385fd8c3,M4_cut_in,0.106141,1
38e85776dd8b8106,M1_lead_slow_stop,4,a7f18baa0d6428a,M2_vehicle_crossing,0.108556,1
38e85776dd8b8106,M1_lead_slow_stop,5,8f0d6e6621ba2e93,M1_lead_slow_stop,0.110448,0
77f8172643ca02de,M3_vru_crossing,1,3f229274b2913801,M3_vru_crossing,0.0,0
77f8172643ca02de,M3_vru_crossing,2,5457633fb7cfc786,M2_vehicle_crossing,0.002409,1
77f8172643ca02de,M3_vru_crossing,3,e79fba949827442,M4_cut_in,0.002828,1
77f8172643ca02de,M3_vru_crossing,4,315116b299899d4c,M4_cut_in,0.002863,1
77f8172643ca02de,M3_vru_crossing,5,5b48eebb6ae9a031,M1_lead_slow_stop,0.002979,1
79b3221698f21ee7,M2_vehicle_crossing,1,78b920001b48881d,M5_merge,0.089909,1
79b3221698f21ee7,M2_vehicle_crossing,2,d70c6e96e89f9509,M4_cut_in,0.090511,1
79b3221698f21ee7,M2_vehicle_crossing,3,8f0d9def6f4a1228,M4_cut_in,0.100766,1
79b3221698f21ee7,M2_vehicle_crossing,4,a3a693cb9130f131,M5_merge,0.110063,1
79b3221698f21ee7,M2_vehicle_crossing,5,ee651f48b99ac793,M3_vru_crossing,0.113757,1
dfc3a8f83fb09e3a,M3_vru_crossing,1,91d61b86be4e7b10,M2_vehicle_crossing,0.063339,1
dfc3a8f83fb09e3a,M3_vru_crossing,2,586f01a84f58f4ad,M3_vru_crossing,0.065402,0
dfc3a8f83fb09e3a,M3_vru_crossing,3,f7d61c994f5c773,M3_vru_crossing,0.072071,0
dfc3a8f83fb09e3a,M3_vru_crossing,4,a70f5b2aa2077f39,M1_lead_slow_stop,0.079675,1
dfc3a8f83fb09e3a,M3_vru_crossing,5,98915e2ef682a0ad,M2_vehicle_crossing,0.083136,1
be509a6ffaaa9637,M6_temp_occupancy,1,ada91b10b7953974,M3_vru_crossing,0.005393,1
be509a6ffaaa9637,M6_temp_occupancy,2,c65883931103e25c,M3_vru_crossing,0.006523,1
be509a6ffaaa9637,M6_temp_occupancy,3,5401f9f7a98e3b87,M1_lead_slow_stop,0.006792,1
be509a6ffaaa9637,M6_temp_occupancy,4,19847cdf4ebaa222,M3_vru_crossing,0.008958,1
be509a6ffaaa9637,M6_temp_occupancy,5,ae672ec38ffe80b5,M1_lead_slow_stop,0.009867,1
b96922fb23927f9f,M6_temp_occupancy,1,793ca3974b95f19e,M5_merge,0.0,1
b96922fb23927f9f,M6_temp_occupancy,2,d1005ff0ae21f95d,M5_merge,0.0,1
b96922fb23927f9f,M6_temp_occupancy,3,47b9320b31ab33ac,M4_cut_in,0.0,1
b96922fb23927f9f,M6_temp_occupancy,4,bda923bbd61198da,M4_cut_in,0.0,1
b96922fb23927f9f,M6_temp_occupancy,5,a0ba5287bfa5fa01,M6_temp_occupancy,0.0,0
e53427e70b8b956d,M6_temp_occupancy,1,8e1563974ac020a1,M6_temp_occupancy,0.002761,0
e53427e70b8b956d,M6_temp_occupancy,2,cfc120339602119,M4_cut_in,0.002761,1
e53427e70b8b956d,M6_temp_occupancy,3,5f76aca0e8d6d060,M6_temp_occupancy,0.003005,0
e53427e70b8b956d,M6_temp_occupancy,4,b1bc03805735b4e4,M3_vru_crossing,0.003005,1
e53427e70b8b956d,M6_temp_occupancy,5,a47da157cf1535bb,M4_cut_in,0.003005,1
bb5140b6317d0164,M1_lead_slow_stop,1,cc9c4cee498b7d33,M5_merge,0.100222,1
bb5140b6317d0164,M1_lead_slow_stop,2,56b1e8aced6c7bc0,M3_vru_crossing,0.116496,1
bb5140b6317d0164,M1_lead_slow_stop,3,22a1e427c28a77ad,M3_vru_crossing,0.119804,1
bb5140b6317d0164,M1_lead_slow_stop,4,5ff2fe3e4c0d3691,M3_vru_crossing,0.138771,1
bb5140b6317d0164,M1_lead_slow_stop,5,305237d2a2712dd3,M1_lead_slow_stop,0.141713,0
2171d3475a332588,M3_vru_crossing,1,ef0327f14ab3efa0,M3_vru_crossing,0.092639,0
2171d3475a332588,M3_vru_crossing,2,9eaa527e9f58c06d,M3_vru_crossing,0.095849,0
2171d3475a332588,M3_vru_crossing,3,4f19a78e73788325,M2_vehicle_crossing,0.118037,1
2171d3475a332588,M3_vru_crossing,4,3201e0ad7075dd38,M2_vehicle_crossing,0.124589,1
2171d3475a332588,M3_vru_crossing,5,fc2b51fef48a323,M3_vru_crossing,0.141438,0
ae672ec38ffe80b5,M1_lead_slow_stop,1,c65883931103e25c,M3_vru_crossing,0.003343,1
ae672ec38ffe80b5,M1_lead_slow_stop,2,2bc410d4ce756f24,M3_vru_crossing,0.005752,1
ae672ec38ffe80b5,M1_lead_slow_stop,3,19847cdf4ebaa222,M3_vru_crossing,0.009274,1
ae672ec38ffe80b5,M1_lead_slow_stop,4,6b6f521ecacbd19f,M3_vru_crossing,0.009732,1
ae672ec38ffe80b5,M1_lead_slow_stop,5,be509a6ffaaa9637,M6_temp_occupancy,0.009867,1
68fd9de9ecd79093,M1_lead_slow_stop,1,1e98bdb2802fdab1,M3_vru_crossing,0.004212,1
68fd9de9ecd79093,M1_lead_slow_stop,2,ee8a56fbf694ea41,M4_cut_in,0.004368,1
68fd9de9ecd79093,M1_lead_slow_stop,3,270199473a16315,M2_vehicle_crossing,0.005644,1
68fd9de9ecd79093,M1_lead_slow_stop,4,9c8c3c7431089e90,M4_cut_in,0.005881,1
68fd9de9ecd79093,M1_lead_slow_stop,5,df00457ce0737194,M3_vru_crossing,0.005974,1
5f9a42f8298a9eea,M5_merge,1,a33abe19dd2ad254,M5_merge,0.004509,0
5f9a42f8298a9eea,M5_merge,2,e462adf60f7b5453,M4_cut_in,0.007812,1
5f9a42f8298a9eea,M5_merge,3,7bfe72a95b111c3d,M5_merge,0.007812,0
5f9a42f8298a9eea,M5_merge,4,179359c3a28d98bc,M4_cut_in,0.007812,1
5f9a42f8298a9eea,M5_merge,5,ac36bc6d71571082,M2_vehicle_crossing,0.007812,1
d864c4fbd40d6060,M6_temp_occupancy,1,374f7f515942ce08,M2_vehicle_crossing,0.0,1
d864c4fbd40d6060,M6_temp_occupancy,2,cccc1c64881dde01,M3_vru_crossing,0.0,1
d864c4fbd40d6060,M6_temp_occupancy,3,17c5c69ac611ac01,M6_temp_occupancy,0.00138,0
d864c4fbd40d6060,M6_temp_occupancy,4,227059f2f85c2a20,M2_vehicle_crossing,0.011719,1
d864c4fbd40d6060,M6_temp_occupancy,5,8bfeaae8e7475de2,M4_cut_in,0.015518,1
834851971ef51d60,M6_temp_occupancy,1,8cc939e8a0e6cf,M5_merge,0.017108,1
834851971ef51d60,M6_temp_occupancy,2,5e0002dca7244f07,M4_cut_in,0.018314,1
834851971ef51d60,M6_temp_occupancy,3,e81d8e76f45369fd,M4_cut_in,0.019548,1
834851971ef51d60,M6_temp_occupancy,4,2657143ee43948be,M5_merge,0.021212,1
834851971ef51d60,M6_temp_occupancy,5,b51cd423385fd8c3,M4_cut_in,0.028952,1
227059f2f85c2a20,M2_vehicle_crossing,1,374f7f515942ce08,M2_vehicle_crossing,0.011719,0
227059f2f85c2a20,M2_vehicle_crossing,2,d864c4fbd40d6060,M6_temp_occupancy,0.011719,1
227059f2f85c2a20,M2_vehicle_crossing,3,cccc1c64881dde01,M3_vru_crossing,0.011719,1
227059f2f85c2a20,M2_vehicle_crossing,4,17c5c69ac611ac01,M6_temp_occupancy,0.013099,1
227059f2f85c2a20,M2_vehicle_crossing,5,dfce0c3d05c49289,M3_vru_crossing,0.013248,1
a70f5b2aa2077f39,M1_lead_slow_stop,1,98915e2ef682a0ad,M2_vehicle_crossing,0.029457,1
a70f5b2aa2077f39,M1_lead_slow_stop,2,3921421d5571f009,M6_temp_occupancy,0.040682,1
a70f5b2aa2077f39,M1_lead_slow_stop,3,586f01a84f58f4ad,M3_vru_crossing,0.056874,1
a70f5b2aa2077f39,M1_lead_slow_stop,4,f7d61c994f5c773,M3_vru_crossing,0.05915,1
a70f5b2aa2077f39,M1_lead_slow_stop,5,3201e0ad7075dd38,M2_vehicle_crossing,0.06769,1
a7bda27624b52639,M1_lead_slow_stop,1,c4a6a9720515bbc5,M2_vehicle_crossing,0.009543,1
a7bda27624b52639,M1_lead_slow_stop,2,58d55d4e683aa30c,M4_cut_in,0.010887,1
a7bda27624b52639,M1_lead_slow_stop,3,d70bd171d452a911,M6_temp_occupancy,0.011616,1
a7bda27624b52639,M1_lead_slow_stop,4,2bc410d4ce756f24,M3_vru_crossing,0.013255,1
a7bda27624b52639,M1_lead_slow_stop,5,e9e36d08e891398b,M3_vru_crossing,0.016164,1
970d525be9f42db8,M4_cut_in,1,793ca3974b95f19e,M5_merge,0.0,1
970d525be9f42db8,M4_cut_in,2,d1005ff0ae21f95d,M5_merge,0.0,1
970d525be9f42db8,M4_cut_in,3,47b9320b31ab33ac,M4_cut_in,0.0,0
970d525be9f42db8,M4_cut_in,4,bda923bbd61198da,M4_cut_in,0.0,0
970d525be9f42db8,M4_cut_in,5,a0ba5287bfa5fa01,M6_temp_occupancy,0.0,1
bd7976b23815850c,M6_temp_occupancy,1,cb86548c32715796,M1_lead_slow_stop,0.017845,1
bd7976b23815850c,M6_temp_occupancy,2,ad89a673afcb15ef,M1_lead_slow_stop,0.023337,1
bd7976b23815850c,M6_temp_occupancy,3,eeea7c01a12a8d7f,M4_cut_in,0.024223,1
bd7976b23815850c,M6_temp_occupancy,4,f7193ffab83f342a,M4_cut_in,0.026458,1
bd7976b23815850c,M6_temp_occupancy,5,335d32f832e5f076,M5_merge,0.029732,1
c5451a572e14ddc8,M4_cut_in,1,b2bbecd9aa7c99d8,M2_vehicle_crossing,0.077266,1
c5451a572e14ddc8,M4_cut_in,2,376bec12f4590827,M2_vehicle_crossing,0.080026,1
c5451a572e14ddc8,M4_cut_in,3,96a816b2f4b62e88,M1_lead_slow_stop,0.12531,1
c5451a572e14ddc8,M4_cut_in,4,f638d14064c977ac,M1_lead_slow_stop,0.134493,1
c5451a572e14ddc8,M4_cut_in,5,42c8823444df7298,M4_cut_in,0.136471,0
19d0df1d5bb64120,M6_temp_occupancy,1,1d5aa678fbcf98f7,M4_cut_in,0.004454,1
19d0df1d5bb64120,M6_temp_occupancy,2,8cb51d6f77603a9b,M5_merge,0.007087,1
19d0df1d5bb64120,M6_temp_occupancy,3,887bd6aace8b75e9,M6_temp_occupancy,0.007471,0
19d0df1d5bb64120,M6_temp_occupancy,4,a0ba5287bfa5fa01,M6_temp_occupancy,0.00781,0
19d0df1d5bb64120,M6_temp_occupancy,5,3a6c26ba1a3aaad6,M4_cut_in,0.00781,1
beab8af24d4e6e00,M1_lead_slow_stop,1,1b8e18bccbb016c7,M5_merge,0.0,1
beab8af24d4e6e00,M1_lead_slow_stop,2,3a9e27b39d34f3ab,M4_cut_in,0.0,1
beab8af24d4e6e00,M1_lead_slow_stop,3,ac36bc6d71571082,M2_vehicle_crossing,0.003906,1
beab8af24d4e6e00,M1_lead_slow_stop,4,179359c3a28d98bc,M4_cut_in,0.003906,1
beab8af24d4e6e00,M1_lead_slow_stop,5,a33abe19dd2ad254,M5_merge,0.008415,1
eb6df0134d7ac47f,M5_merge,1,793ca3974b95f19e,M5_merge,0.0,0
eb6df0134d7ac47f,M5_merge,2,d1005ff0ae21f95d,M5_merge,0.0,0
eb6df0134d7ac47f,M5_merge,3,47b9320b31ab33ac,M4_cut_in,0.0,1
eb6df0134d7ac47f,M5_merge,4,bda923bbd61198da,M4_cut_in,0.0,1
eb6df0134d7ac47f,M5_merge,5,a0ba5287bfa5fa01,M6_temp_occupancy,0.0,1
32e165cf3f26d718,M5_merge,1,793ca3974b95f19e,M5_merge,0.0,0
32e165cf3f26d718,M5_merge,2,d1005ff0ae21f95d,M5_merge,0.0,0
32e165cf3f26d718,M5_merge,3,47b9320b31ab33ac,M4_cut_in,0.0,1
32e165cf3f26d718,M5_merge,4,bda923bbd61198da,M4_cut_in,0.0,1
32e165cf3f26d718,M5_merge,5,a0ba5287bfa5fa01,M6_temp_occupancy,0.0,1
42c8823444df7298,M4_cut_in,1,e3b4e3f3a09617e4,M1_lead_slow_stop,0.107502,1
42c8823444df7298,M4_cut_in,2,96a816b2f4b62e88,M1_lead_slow_stop,0.11376,1
42c8823444df7298,M4_cut_in,3,c68ab5161508001f,M1_lead_slow_stop,0.118062,1
42c8823444df7298,M4_cut_in,4,18593071c0511bb8,M1_lead_slow_stop,0.118439,1
42c8823444df7298,M4_cut_in,5,376bec12f4590827,M2_vehicle_crossing,0.121738,1
865973078bb706b1,M5_merge,1,7c2ed9ab567e443f,M3_vru_crossing,0.042969,1
865973078bb706b1,M5_merge,2,c1e9a535b80c7600,M5_merge,0.042969,0
865973078bb706b1,M5_merge,3,8bf5237dd38f68ae,M4_cut_in,0.042969,1
865973078bb706b1,M5_merge,4,86ea7ff0250ae8b2,M6_temp_occupancy,0.042969,1
865973078bb706b1,M5_merge,5,c6229e407151955,M4_cut_in,0.042969,1
df8855a5b77f2ed9,M4_cut_in,1,7c2ed9ab567e443f,M3_vru_crossing,0.0,1
df8855a5b77f2ed9,M4_cut_in,2,c757f0db71e9ac59,M2_vehicle_crossing,0.0,1
df8855a5b77f2ed9,M4_cut_in,3,9d2059d1b77947bc,M4_cut_in,0.0,0
df8855a5b77f2ed9,M4_cut_in,4,c1e9a535b80c7600,M5_merge,0.0,1
df8855a5b77f2ed9,M4_cut_in,5,26284a71f3345792,M2_vehicle_crossing,0.0,1
fc2b51fef48a323,M3_vru_crossing,1,61633963c7b2e131,M3_vru_crossing,0.002032,0
fc2b51fef48a323,M3_vru_crossing,2,b01112211aeddce1,M1_lead_slow_stop,0.032234,1
fc2b51fef48a323,M3_vru_crossing,3,d1c30693ca04bbf4,M6_temp_occupancy,0.0483,1
fc2b51fef48a323,M3_vru_crossing,4,a05540d6a0f4e3ab,M1_lead_slow_stop,0.051579,1
fc2b51fef48a323,M3_vru_crossing,5,338402ef9081de8e,M5_merge,0.052796,1
a568f52e21a784d9,M5_merge,1,17b25328341276d5,M5_merge,0.000256,0
a568f52e21a784d9,M5_merge,2,793ca3974b95f19e,M5_merge,0.00048,0
a568f52e21a784d9,M5_merge,3,d1005ff0ae21f95d,M5_merge,0.00048,0
a568f52e21a784d9,M5_merge,4,a0ba5287bfa5fa01,M6_temp_occupancy,0.00048,1
a568f52e21a784d9,M5_merge,5,3a6c26ba1a3aaad6,M4_cut_in,0.00048,1
6b6f521ecacbd19f,M3_vru_crossing,1,19847cdf4ebaa222,M3_vru_crossing,0.005982,0
6b6f521ecacbd19f,M3_vru_crossing,2,4ef7d4e590e80eef,M3_vru_crossing,0.009649,0
6b6f521ecacbd19f,M3_vru_crossing,3,ae672ec38ffe80b5,M1_lead_slow_stop,0.009732,1
6b6f521ecacbd19f,M3_vru_crossing,4,c65883931103e25c,M3_vru_crossing,0.011489,0
6b6f521ecacbd19f,M3_vru_crossing,5,58d55d4e683aa30c,M4_cut_in,0.013247,1
ed7deb8d2dee3b52,M6_temp_occupancy,1,793ca3974b95f19e,M5_merge,0.0,1
ed7deb8d2dee3b52,M6_temp_occupancy,2,d1005ff0ae21f95d,M5_merge,0.0,1
ed7deb8d2dee3b52,M6_temp_occupancy,3,47b9320b31ab33ac,M4_cut_in,0.0,1
ed7deb8d2dee3b52,M6_temp_occupancy,4,bda923bbd61198da,M4_cut_in,0.0,1
ed7deb8d2dee3b52,M6_temp_occupancy,5,a0ba5287bfa5fa01,M6_temp_occupancy,0.0,0
c0b0cf92f425dd27,M4_cut_in,1,e0849e47fc78ca2a,M1_lead_slow_stop,0.015012,1
c0b0cf92f425dd27,M4_cut_in,2,d63a72ef3cd6a570,M1_lead_slow_stop,0.031128,1
c0b0cf92f425dd27,M4_cut_in,3,8387e91c8d9ef4e5,M1_lead_slow_stop,0.031823,1
c0b0cf92f425dd27,M4_cut_in,4,ba626816eab28971,M2_vehicle_crossing,0.031971,1
c0b0cf92f425dd27,M4_cut_in,5,88d928bedcb34c09,M4_cut_in,0.042446,0
