pair_id,pair_type,state_i,state_j,coarse_i,coarse_j,fine_i,fine_j,same_param_group,ego_speed_diff,d0_mean,d1_mean,d1_validonly,feasibility_agree,n_valid_actions
block_cont_r5__temp_opt_r6,same_matched,block_cont_r5,temp_opt_r6,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.412757,0.334645,0.334645,1.0,8
block_cont_r7__temp_opt_r3,same_matched,block_cont_r7,temp_opt_r3,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,2.0,0.414202,0.320131,0.320131,1.0,8
block_cont_r1__temp_opt_r6,same_matched,block_cont_r1,temp_opt_r6,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.397414,0.321557,0.321557,1.0,8
block_cont_r12__temp_opt_r2,same_matched,block_cont_r12,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.409041,0.315872,0.315872,1.0,8
block_cont_r10__temp_opt_r11,same_matched,block_cont_r10,temp_opt_r11,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.395117,0.315998,0.315998,1.0,8
block_cont_r8__temp_opt_r6,same_matched,block_cont_r8,temp_opt_r6,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,2.0,0.416569,0.338993,0.338993,1.0,8
block_cont_r3__temp_opt_r3,same_matched,block_cont_r3,temp_opt_r3,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.412884,0.325995,0.325995,1.0,8
block_cont_r1__temp_opt_r5,same_matched,block_cont_r1,temp_opt_r5,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.397989,0.321495,0.321495,1.0,8
block_cont_r3__temp_opt_r5,same_matched,block_cont_r3,temp_opt_r5,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.403661,0.322486,0.322486,1.0,8
block_cont_r10__temp_opt_r10,same_matched,block_cont_r10,temp_opt_r10,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.404067,0.319264,0.319264,1.0,8
block_cont_r10__temp_opt_r2,same_matched,block_cont_r10,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.391344,0.315037,0.315037,1.0,8
block_cont_r11__temp_opt_r4,same_matched,block_cont_r11,temp_opt_r4,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.430318,0.34782,0.34782,1.0,8
block_cont_r11__temp_opt_r3,same_matched,block_cont_r11,temp_opt_r3,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,2.0,0.418222,0.350453,0.350453,1.0,8
block_cont_r12__temp_opt_r10,same_matched,block_cont_r12,temp_opt_r10,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.421764,0.320099,0.320099,1.0,8
block_cont_r6__temp_opt_r12,same_matched,block_cont_r6,temp_opt_r12,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.393452,0.27372,0.27372,1.0,8
block_cont_r11__temp_opt_r3,same_matched,block_cont_r11,temp_opt_r3,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,2.0,0.418222,0.350453,0.350453,1.0,8
block_cont_r5__temp_opt_r12,same_matched,block_cont_r5,temp_opt_r12,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.388673,0.282481,0.282481,1.0,8
block_cont_r2__temp_opt_r3,same_matched,block_cont_r2,temp_opt_r3,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.402049,0.314516,0.314516,1.0,8
block_cont_r10__temp_opt_r2,same_matched,block_cont_r10,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.391344,0.315037,0.315037,1.0,8
block_cont_r12__temp_opt_r6,same_matched,block_cont_r12,temp_opt_r6,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.379115,0.303101,0.303101,1.0,8
block_cont_r12__temp_opt_r3,same_matched,block_cont_r12,temp_opt_r3,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.388913,0.306548,0.306548,1.0,8
block_cont_r10__temp_opt_r7,same_matched,block_cont_r10,temp_opt_r7,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.364048,0.259427,0.259427,1.0,8
cross_clear_r11__cross_clear_r8,same_matched,cross_clear_r11,cross_clear_r8,cross,cross,cross_clear,cross_clear,0,1.0,0.127515,0.082171,0.082171,1.0,8
lead_cont_r12__lead_opt_r9,same_matched,lead_cont_r12,lead_opt_r9,lead,lead,lead_cont,lead_opt,0,1.0,0.373864,0.286183,0.286183,1.0,8
cross_clear_r6__cross_stall_occ_r2,same_matched,cross_clear_r6,cross_stall_occ_r2,cross,cross,cross_clear,cross_stall_occ,0,1.0,0.237572,0.191563,0.191563,1.0,8
lead_cont_r9__lead_nec_r9,same_matched,lead_cont_r9,lead_nec_r9,lead,lead,lead_cont,lead_nec,0,0.0,0.331474,0.274474,0.274474,1.0,8
block_cont_r8__temp_opt_r5,same_matched,block_cont_r8,temp_opt_r5,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,2.0,0.417143,0.338931,0.338931,1.0,8
lead_cont_r7__lead_opt_r5,same_matched,lead_cont_r7,lead_opt_r5,lead,lead,lead_cont,lead_opt,0,0.0,0.37414,0.28581,0.28581,1.0,8
lead_cont_r10__lead_nec_r12,same_matched,lead_cont_r10,lead_nec_r12,lead,lead,lead_cont,lead_nec,0,1.0,0.323624,0.269234,0.269234,1.0,8
cross_clear_r12__cross_stall_occ_r8,same_matched,cross_clear_r12,cross_stall_occ_r8,cross,cross,cross_clear,cross_stall_occ,0,2.0,0.221077,0.19323,0.19323,1.0,8
block_cont_r10__temp_opt_r2,same_matched,block_cont_r10,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.391344,0.315037,0.315037,1.0,8
lead_cont_r3__lead_opt_r1,same_matched,lead_cont_r3,lead_opt_r1,lead,lead,lead_cont,lead_opt,0,1.0,0.324515,0.276721,0.276721,1.0,8
cross_clear_r1__cross_stall_occ_r5,same_matched,cross_clear_r1,cross_stall_occ_r5,cross,cross,cross_clear,cross_stall_occ,0,2.0,0.309567,0.275428,0.275428,1.0,8
cross_clear_r2__cross_stall_r10,same_matched,cross_clear_r2,cross_stall_r10,cross,cross,cross_clear,cross_stall,0,1.0,0.07443,0.038862,0.038862,1.0,8
block_nec_r4__block_nec_r5,same_matched,block_nec_r4,block_nec_r5,block_or_occupancy,block_or_occupancy,block_nec,block_nec,0,1.0,0.075046,0.079062,0.079062,1.0,8
block_cont_r7__block_cont_r8,same_matched,block_cont_r7,block_cont_r8,block_or_occupancy,block_or_occupancy,block_cont,block_cont,0,1.0,0.033854,0.027067,0.027067,1.0,8
block_nec_r9__temp_opt_r3,same_matched,block_nec_r9,temp_opt_r3,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,3.0,0.088547,0.124628,0.124628,1.0,8
block_nec_r10__temp_opt_r1,same_matched,block_nec_r10,temp_opt_r1,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,1.0,0.088364,0.066718,0.066718,1.0,8
cross_clear_r11__cross_clear_r7,same_matched,cross_clear_r11,cross_clear_r7,cross,cross,cross_clear,cross_clear,0,1.0,0.063577,0.074004,0.074004,1.0,8
block_nec_r9__temp_opt_r11,same_matched,block_nec_r9,temp_opt_r11,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,2.0,0.112448,0.134913,0.134913,1.0,8
block_nec_r12__temp_opt_r1,same_matched,block_nec_r12,temp_opt_r1,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,0.0,0.076263,0.049669,0.049669,1.0,8
cross_clear_r4__cross_clear_r7,same_matched,cross_clear_r4,cross_clear_r7,cross,cross,cross_clear,cross_clear,0,1.0,0.085702,0.038236,0.038236,1.0,8
lead_cont_r1__lead_cont_r4,same_matched,lead_cont_r1,lead_cont_r4,lead,lead,lead_cont,lead_cont,0,1.0,0.078333,0.038359,0.038359,1.0,8
cross_clear_r3__cross_stall_r11,same_matched,cross_clear_r3,cross_stall_r11,cross,cross,cross_clear,cross_stall,0,2.0,0.084678,0.073042,0.073042,1.0,8
block_cont_r5__block_cont_r7,same_matched,block_cont_r5,block_cont_r7,block_or_occupancy,block_or_occupancy,block_cont,block_cont,0,0.0,0.048118,0.028689,0.028689,1.0,8
block_cont_r9__temp_opt_r4,same_matched,block_cont_r9,temp_opt_r4,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,2.0,0.384711,0.32114,0.32114,1.0,8
block_cont_r8__temp_opt_r8,same_matched,block_cont_r8,temp_opt_r8,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.380394,0.297831,0.297831,1.0,8
block_cont_r11__block_nec_r7,same_matched,block_cont_r11,block_nec_r7,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,0.0,0.354021,0.288307,0.288307,1.0,8
block_cont_r2__temp_opt_r12,same_matched,block_cont_r2,temp_opt_r12,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,2.0,0.373799,0.264571,0.264571,1.0,8
block_cont_r10__temp_opt_r11,same_matched,block_cont_r10,temp_opt_r11,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.395117,0.315998,0.315998,1.0,8
block_cont_r5__block_nec_r12,same_matched,block_cont_r5,block_nec_r12,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,2.0,0.371176,0.299399,0.299399,1.0,8
cross_stall_occ_r2__cross_stall_r11,same_matched,cross_stall_occ_r2,cross_stall_r11,cross,cross,cross_stall_occ,cross_stall,0,2.0,0.384201,0.274457,0.274457,1.0,8
lead_cont_r9__lead_nec_r1,same_matched,lead_cont_r9,lead_nec_r1,lead,lead,lead_cont,lead_nec,0,3.0,0.344712,0.279544,0.279544,1.0,8
block_cont_r5__temp_opt_r9,same_matched,block_cont_r5,temp_opt_r9,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.37773,0.309484,0.309484,1.0,8
cross_stall_occ_r8__cross_stall_r11,same_matched,cross_stall_occ_r8,cross_stall_r11,cross,cross,cross_stall_occ,cross_stall,0,2.0,0.38077,0.272693,0.272693,1.0,8
block_cont_r10__temp_opt_r2,same_matched,block_cont_r10,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.391344,0.315037,0.315037,1.0,8
lead_cont_r6__lead_opt_r8,same_matched,lead_cont_r6,lead_opt_r8,lead,lead,lead_cont,lead_opt,0,1.0,0.369108,0.281271,0.281271,1.0,8
block_nec_r7__temp_opt_r7,same_matched,block_nec_r7,temp_opt_r7,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,0.0,0.08728,0.068927,0.068927,1.0,8
cross_clear_r7__cross_stall_r3,same_matched,cross_clear_r7,cross_stall_r3,cross,cross,cross_clear,cross_stall,0,0.0,0.101055,0.0552,0.0552,1.0,8
block_nec_r4__temp_opt_r2,same_matched,block_nec_r4,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,1.0,0.09164,0.08223,0.08223,1.0,8
block_nec_r4__temp_opt_r1,same_matched,block_nec_r4,temp_opt_r1,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,1.0,0.096395,0.083881,0.083881,1.0,8
block_nec_r1__temp_opt_r2,same_matched,block_nec_r1,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,0.0,0.110548,0.100163,0.100163,1.0,8
cross_clear_r8__cross_stall_r6,same_matched,cross_clear_r8,cross_stall_r6,cross,cross,cross_clear,cross_stall,0,1.0,0.093447,0.063333,0.063333,1.0,8
block_nec_r3__temp_opt_r2,same_matched,block_nec_r3,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,1.0,0.122683,0.124148,0.124148,1.0,8
block_nec_r11__block_nec_r2,same_matched,block_nec_r11,block_nec_r2,block_or_occupancy,block_or_occupancy,block_nec,block_nec,0,2.0,0.105547,0.13241,0.13241,1.0,8
cross_clear_r7__cross_stall_r11,same_matched,cross_clear_r7,cross_stall_r11,cross,cross,cross_clear,cross_stall,0,1.0,0.118495,0.08068,0.08068,1.0,8
block_nec_r7__temp_opt_r10,same_matched,block_nec_r7,temp_opt_r10,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,2.0,0.097053,0.075697,0.075697,1.0,8
block_nec_r9__temp_opt_r4,same_matched,block_nec_r9,temp_opt_r4,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,2.0,0.100642,0.121995,0.121995,1.0,8
block_nec_r2__temp_opt_r2,same_matched,block_nec_r2,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,0.0,0.084616,0.063286,0.063286,1.0,8
block_cont_r3__temp_opt_r6,same_matched,block_cont_r3,temp_opt_r6,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.403087,0.322548,0.322548,1.0,8
block_cont_r5__temp_opt_r7,same_matched,block_cont_r5,temp_opt_r7,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.412135,0.280274,0.280274,1.0,8
block_cont_r1__temp_opt_r3,same_matched,block_cont_r1,temp_opt_r3,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.407212,0.325005,0.325005,1.0,8
block_cont_r3__temp_opt_r4,same_matched,block_cont_r3,temp_opt_r4,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.42498,0.323362,0.323362,1.0,8
block_cont_r2__temp_opt_r1,same_matched,block_cont_r2,temp_opt_r1,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.426933,0.325492,0.325492,1.0,8
block_cont_r12__temp_opt_r2,same_matched,block_cont_r12,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.409041,0.315872,0.315872,1.0,8
block_cont_r5__temp_opt_r3,same_matched,block_cont_r5,temp_opt_r3,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,2.0,0.422555,0.338092,0.338092,1.0,8
block_cont_r1__temp_opt_r3,same_matched,block_cont_r1,temp_opt_r3,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.407212,0.325005,0.325005,1.0,8
block_cont_r1__temp_opt_r2,same_matched,block_cont_r1,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.42734,0.334329,0.334329,1.0,8
block_cont_r3__temp_opt_r4,same_matched,block_cont_r3,temp_opt_r4,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.42498,0.323362,0.323362,1.0,8
block_cont_r5__temp_opt_r7,same_matched,block_cont_r5,temp_opt_r7,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.412135,0.280274,0.280274,1.0,8
block_cont_r8__temp_opt_r7,same_matched,block_cont_r8,temp_opt_r7,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.415947,0.284897,0.284897,1.0,8
block_cont_r8__temp_opt_r7,same_matched,block_cont_r8,temp_opt_r7,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.415947,0.284897,0.284897,1.0,8
block_cont_r3__temp_opt_r6,same_matched,block_cont_r3,temp_opt_r6,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.403087,0.322548,0.322548,1.0,8
block_cont_r5__temp_opt_r2,same_matched,block_cont_r5,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,2.0,0.442683,0.347416,0.347416,1.0,8
block_cont_r11__temp_opt_r4,same_matched,block_cont_r11,temp_opt_r4,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.430318,0.34782,0.34782,1.0,8
block_cont_r3__temp_opt_r2,same_matched,block_cont_r3,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.433013,0.33532,0.33532,1.0,8
block_cont_r9__temp_opt_r10,same_matched,block_cont_r9,temp_opt_r10,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,3.0,0.405467,0.337325,0.337325,1.0,8
block_cont_r11__temp_opt_r4,same_matched,block_cont_r11,temp_opt_r4,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.430318,0.34782,0.34782,1.0,8
block_cont_r2__temp_opt_r3,same_matched,block_cont_r2,temp_opt_r3,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.402049,0.314516,0.314516,1.0,8
block_cont_r3__temp_opt_r3,same_matched,block_cont_r3,temp_opt_r3,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.412884,0.325995,0.325995,1.0,8
block_cont_r3__temp_opt_r6,same_matched,block_cont_r3,temp_opt_r6,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.403087,0.322548,0.322548,1.0,8
block_cont_r10__temp_opt_r2,same_matched,block_cont_r10,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.391344,0.315037,0.315037,1.0,8
block_cont_r2__temp_opt_r3,same_matched,block_cont_r2,temp_opt_r3,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.402049,0.314516,0.314516,1.0,8
cross_stall_occ_r10__cross_stall_r7,same_matched,cross_stall_occ_r10,cross_stall_r7,cross,cross,cross_stall_occ,cross_stall,0,1.0,0.325303,0.273191,0.273191,1.0,8
cross_clear_r10__cross_clear_r6,same_matched,cross_clear_r10,cross_clear_r6,cross,cross,cross_clear,cross_clear,0,1.0,0.115017,0.111768,0.111768,1.0,8
lead_cont_r3__lead_nec_r9,same_matched,lead_cont_r3,lead_nec_r9,lead,lead,lead_cont,lead_nec,0,2.0,0.322698,0.272205,0.272205,1.0,8
block_nec_r11__temp_opt_r11,same_matched,block_nec_r11,temp_opt_r11,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,1.0,0.193936,0.196657,0.196657,1.0,8
block_cont_r4__block_nec_r9,same_matched,block_cont_r4,block_nec_r9,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,2.0,0.286361,0.212557,0.212557,1.0,8
block_cont_r6__block_nec_r7,same_matched,block_cont_r6,block_nec_r7,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,0.0,0.363132,0.267186,0.267186,1.0,8
cross_stall_occ_r3__cross_stall_r4,same_matched,cross_stall_occ_r3,cross_stall_r4,cross,cross,cross_stall_occ,cross_stall,0,0.0,0.320641,0.271815,0.271815,1.0,8
block_cont_r5__block_nec_r11,same_matched,block_cont_r5,block_nec_r11,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,0.0,0.273648,0.182233,0.182233,1.0,8
cross_clear_r6__cross_stall_occ_r12,same_matched,cross_clear_r6,cross_stall_occ_r12,cross,cross,cross_clear,cross_stall_occ,0,1.0,0.175721,0.171444,0.171444,1.0,8
lead_cont_r3__lead_opt_r12,same_matched,lead_cont_r3,lead_opt_r12,lead,lead,lead_cont,lead_opt,0,0.0,0.336837,0.283028,0.283028,1.0,8
cross_clear_r8__cross_stall_occ_r8,same_matched,cross_clear_r8,cross_stall_occ_r8,cross,cross,cross_clear,cross_stall_occ,0,1.0,0.270186,0.231807,0.231807,1.0,8
cross_clear_r10__cross_stall_r10,same_matched,cross_clear_r10,cross_stall_r10,cross,cross,cross_clear,cross_stall,0,1.0,0.257393,0.213034,0.213034,1.0,8
block_nec_r5__temp_opt_r9,same_matched,block_nec_r5,temp_opt_r9,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,0.0,0.101732,0.12336,0.12336,1.0,8
cross_clear_r3__cross_clear_r8,same_matched,cross_clear_r3,cross_clear_r8,cross,cross,cross_clear,cross_clear,0,1.0,0.092505,0.056387,0.056387,1.0,8
block_cont_r7__block_cont_r9,same_matched,block_cont_r7,block_cont_r9,block_or_occupancy,block_or_occupancy,block_cont,block_cont,0,1.0,0.073802,0.032101,0.032101,1.0,8
cross_clear_r4__cross_stall_r2,same_matched,cross_clear_r4,cross_stall_r2,cross,cross,cross_clear,cross_stall,0,0.0,0.065087,0.03742,0.03742,1.0,8
block_nec_r1__temp_opt_r1,same_matched,block_nec_r1,temp_opt_r1,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,0.0,0.115303,0.101815,0.101815,1.0,8
block_nec_r1__temp_opt_r6,same_matched,block_nec_r1,temp_opt_r6,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,1.0,0.080622,0.087392,0.087392,1.0,8
block_nec_r3__temp_opt_r7,same_matched,block_nec_r3,temp_opt_r7,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,1.0,0.095317,0.057476,0.057476,1.0,8
cross_stall_occ_r3__cross_stall_occ_r6,same_matched,cross_stall_occ_r3,cross_stall_occ_r6,cross,cross,cross_stall_occ,cross_stall_occ,0,1.0,0.060275,0.033874,0.033874,1.0,8
cross_stall_occ_r2__cross_stall_occ_r3,same_matched,cross_stall_occ_r2,cross_stall_occ_r3,cross,cross,cross_stall_occ,cross_stall_occ,0,1.0,0.071936,0.034219,0.034219,1.0,8
cross_clear_r2__cross_stall_r11,same_matched,cross_clear_r2,cross_stall_r11,cross,cross,cross_clear,cross_stall,0,2.0,0.0975,0.067908,0.067908,1.0,8
block_nec_r9__temp_opt_r11,same_matched,block_nec_r9,temp_opt_r11,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,2.0,0.112448,0.134913,0.134913,1.0,8
block_nec_r2__temp_opt_r7,same_matched,block_nec_r2,temp_opt_r7,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,2.0,0.087572,0.068437,0.068437,1.0,8
lead_cont_r3__lead_opt_r7,same_matched,lead_cont_r3,lead_opt_r7,lead,lead,lead_cont,lead_opt,0,2.0,0.331368,0.272083,0.272083,1.0,8
cross_clear_r4__cross_stall_occ_r9,same_matched,cross_clear_r4,cross_stall_occ_r9,cross,cross,cross_clear,cross_stall_occ,0,1.0,0.32676,0.27647,0.27647,1.0,8
lead_cont_r4__lead_nec_r4,same_matched,lead_cont_r4,lead_nec_r4,lead,lead,lead_cont,lead_nec,0,0.0,0.300478,0.259732,0.259732,1.0,8
lead_cont_r11__lead_nec_r8,same_matched,lead_cont_r11,lead_nec_r8,lead,lead,lead_cont,lead_nec,0,2.0,0.320028,0.271749,0.271749,1.0,8
block_cont_r2__block_nec_r3,same_matched,block_cont_r2,block_nec_r3,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,1.0,0.341489,0.232001,0.232001,1.0,8
lead_cont_r4__lead_opt_r3,same_matched,lead_cont_r4,lead_opt_r3,lead,lead,lead_cont,lead_opt,0,0.0,0.317254,0.266584,0.266584,1.0,8
cross_stall_occ_r5__cross_stall_r1,same_matched,cross_stall_occ_r5,cross_stall_r1,cross,cross,cross_stall_occ,cross_stall,0,2.0,0.330588,0.275237,0.275237,1.0,8
block_cont_r4__block_nec_r7,same_matched,block_cont_r4,block_nec_r7,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,1.0,0.291004,0.240159,0.240159,1.0,8
cross_clear_r1__cross_stall_occ_r1,same_matched,cross_clear_r1,cross_stall_occ_r1,cross,cross,cross_clear,cross_stall_occ,0,0.0,0.324065,0.275873,0.275873,1.0,8
block_cont_r1__block_nec_r6,same_matched,block_cont_r1,block_nec_r6,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,2.0,0.327082,0.234074,0.234074,1.0,8
block_cont_r8__block_nec_r9,same_matched,block_cont_r8,block_nec_r9,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,0.0,0.33782,0.217813,0.217813,1.0,8
lead_cont_r8__lead_nec_r9,same_matched,lead_cont_r8,lead_nec_r9,lead,lead,lead_cont,lead_nec,0,0.0,0.315248,0.263166,0.263166,1.0,8
block_nec_r1__temp_opt_r11,same_matched,block_nec_r1,temp_opt_r11,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,1.0,0.114321,0.101124,0.101124,1.0,8
cross_clear_r8__cross_stall_r11,same_matched,cross_clear_r8,cross_stall_r11,cross,cross,cross_clear,cross_stall,0,1.0,0.113751,0.075384,0.075384,1.0,8
block_nec_r9__temp_opt_r2,same_matched,block_nec_r9,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,3.0,0.108675,0.133952,0.133952,1.0,8
cross_clear_r1__cross_clear_r12,same_matched,cross_clear_r1,cross_clear_r12,cross,cross,cross_clear,cross_clear,0,2.0,0.136659,0.099436,0.099436,1.0,8
cross_clear_r11__cross_stall_r10,same_matched,cross_clear_r11,cross_stall_r10,cross,cross,cross_clear,cross_stall,0,1.0,0.138658,0.104791,0.104791,1.0,8
block_nec_r1__temp_opt_r2,same_matched,block_nec_r1,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,0.0,0.110548,0.100163,0.100163,1.0,8
cross_clear_r1__cross_clear_r5,same_matched,cross_clear_r1,cross_clear_r5,cross,cross,cross_clear,cross_clear,0,1.0,0.128256,0.111418,0.111418,1.0,8
cross_clear_r7__cross_stall_r11,same_matched,cross_clear_r7,cross_stall_r11,cross,cross,cross_clear,cross_stall,0,1.0,0.118495,0.08068,0.08068,1.0,8
cross_clear_r10__cross_stall_occ_r12,same_matched,cross_clear_r10,cross_stall_occ_r12,cross,cross,cross_clear,cross_stall_occ,0,0.0,0.143755,0.125402,0.125402,1.0,8
block_nec_r5__temp_opt_r6,same_matched,block_nec_r5,temp_opt_r6,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,1.0,0.136759,0.14852,0.14852,1.0,8
block_nec_r9__temp_opt_r1,same_matched,block_nec_r9,temp_opt_r1,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,3.0,0.11343,0.135603,0.135603,1.0,8
cross_clear_r7__cross_stall_r11,same_matched,cross_clear_r7,cross_stall_r11,cross,cross,cross_clear,cross_stall,0,1.0,0.118495,0.08068,0.08068,1.0,8
lead_cont_r6__lead_nec_r10,same_matched,lead_cont_r6,lead_nec_r10,lead,lead,lead_cont,lead_nec,0,1.0,0.349237,0.278948,0.278948,1.0,8
lead_cont_r6__lead_opt_r7,same_matched,lead_cont_r6,lead_opt_r7,lead,lead,lead_cont,lead_opt,0,1.0,0.357508,0.277064,0.277064,1.0,8
block_cont_r11__block_nec_r2,same_matched,block_cont_r11,block_nec_r2,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,2.0,0.353735,0.296492,0.296492,1.0,8
block_cont_r5__block_nec_r12,same_matched,block_cont_r5,block_nec_r12,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,2.0,0.371176,0.299399,0.299399,1.0,8
block_cont_r11__temp_opt_r9,same_matched,block_cont_r11,temp_opt_r9,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.373397,0.321845,0.321845,1.0,8
block_cont_r12__block_nec_r1,same_matched,block_cont_r12,block_nec_r1,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,0.0,0.355471,0.252622,0.252622,1.0,8
cross_stall_occ_r11__cross_stall_r7,same_matched,cross_stall_occ_r11,cross_stall_r7,cross,cross,cross_stall_occ,cross_stall,0,2.0,0.368681,0.290385,0.290385,1.0,8
block_cont_r11__block_nec_r2,same_matched,block_cont_r11,block_nec_r2,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,2.0,0.353735,0.296492,0.296492,1.0,8
block_cont_r8__block_nec_r12,same_matched,block_cont_r8,block_nec_r12,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,3.0,0.374988,0.303747,0.303747,1.0,8
