state_id,scenario_group,unique_instance_id,route_id,frame,scenario_progress,quartile,dominant_actor_id,dominant_token_idx,D1,D2,D1_D2_ratio,snapshot_path
S000115,A_HardBreak,route3|HardBreakRoute_1,route3|HardBreakRoute_1,1981,0.9799,Q4_late,4012,2,9.39027,0.09512,98.724,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001981.npz
S000116,A_HardBreak,route3|HardBreakRoute_10,route3|HardBreakRoute_10,253,0.0618,Q1_early,3719,3,7.49423,0.143,52.406,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000253.npz
S000117,A_HardBreak,route3|HardBreakRoute_10,route3|HardBreakRoute_10,449,0.251,Q2_early-mid,3719,6,5.17776,0.64307,8.052,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000449.npz
S000118,A_HardBreak,route3|HardBreakRoute_10,route3|HardBreakRoute_10,781,0.5714,Q3_late-mid,3719,6,6.77335,0.08525,79.453,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000781.npz
S000119,A_HardBreak,route3|HardBreakRoute_10,route3|HardBreakRoute_10,1045,0.8263,Q4_late,3722,14,12.09142,0.09596,126.004,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001045.npz
S000120,A_HardBreak,route3|HardBreakRoute_4,route3|HardBreakRoute_4,3797,0.0201,Q1_early,4149,9,11.29139,0.16523,68.338,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f003797.npz
S000121,A_HardBreak,route3|HardBreakRoute_4,route3|HardBreakRoute_4,4101,0.2742,Q2_early-mid,4156,7,5.0879,0.19223,26.467,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f004101.npz
S000122,A_HardBreak,route3|HardBreakRoute_4,route3|HardBreakRoute_4,4669,0.7492,Q3_late-mid,4156,11,4.67951,1.09522,4.273,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f004669.npz
S000123,A_HardBreak,route3|HardBreakRoute_4,route3|HardBreakRoute_4,4925,0.9632,Q4_late,4237,15,8.3768,0.10474,79.977,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f004925.npz
S000124,A_HardBreak,route3|HardBreakRoute_5,route3|HardBreakRoute_5,7013,0.2107,Q1_early,4118,5,9.24908,0.42302,21.864,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f007013.npz
S000125,A_HardBreak,route3|HardBreakRoute_5,route3|HardBreakRoute_5,7297,0.4482,Q2_early-mid,4122,3,7.81996,1.23093,6.353,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f007297.npz
S000126,A_HardBreak,route3|HardBreakRoute_5,route3|HardBreakRoute_5,7477,0.5987,Q3_late-mid,4120,1,6.35551,1.71728,3.701,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f007477.npz
S000127,A_HardBreak,route3|HardBreakRoute_5,route3|HardBreakRoute_5,7785,0.8562,Q4_late,4120,2,5.01894,1.71072,2.934,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f007785.npz
S000128,A_HardBreak,route3|HardBreakRoute_7,route3|HardBreakRoute_7,5145,0.0903,Q1_early,4237,8,11.21953,0.15689,71.512,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f005145.npz
S000129,A_HardBreak,route3|HardBreakRoute_7,route3|HardBreakRoute_7,5369,0.2776,Q2_early-mid,4237,6,6.57534,0.32735,20.086,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f005369.npz
S000130,A_HardBreak,route3|HardBreakRoute_7,route3|HardBreakRoute_7,5677,0.5351,Q3_late-mid,4045,4,8.44853,0.05406,156.279,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f005677.npz
S000131,A_HardBreak,route3|HardBreakRoute_7,route3|HardBreakRoute_7,6229,0.9967,Q4_late,4349,2,9.3151,0.63656,14.634,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f006229.npz
S000132,A_HardBreak,route3|HardBreakRoute_8,route3|HardBreakRoute_8,4017,0.0167,Q1_early,3954,8,6.55094,0.45283,14.467,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f004017.npz
S000133,A_HardBreak,route3|HardBreakRoute_8,route3|HardBreakRoute_8,4321,0.2709,Q2_early-mid,4156,12,4.87381,0.37926,12.851,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f004321.npz
S000134,A_HardBreak,route3|HardBreakRoute_8,route3|HardBreakRoute_8,4893,0.7492,Q3_late-mid,4237,15,8.21171,0.12683,64.748,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f004893.npz
S000135,A_HardBreak,route3|HardBreakRoute_8,route3|HardBreakRoute_8,5145,0.9599,Q4_late,4237,8,11.21953,0.15689,71.512,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f005145.npz
S000136,B_ParkingCutIn,route3|ParkingCutIn_1,route3|ParkingCutIn_1,781,0.0505,Q1_early,3719,6,6.77335,0.08525,79.453,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000781.npz
S000137,B_ParkingCutIn,route3|ParkingCutIn_1,route3|ParkingCutIn_1,929,0.4242,Q2_early-mid,3967,1,0.64586,0.17712,3.646,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000929.npz
S000138,B_ParkingCutIn,route3|ParkingCutIn_1,route3|ParkingCutIn_1,1045,0.7172,Q3_late-mid,3722,14,12.09142,0.09596,126.004,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001045.npz
S000139,B_ParkingCutIn,route3|ParkingCutIn_1,route3|ParkingCutIn_1,1061,0.7576,Q4_late,3722,16,7.57662,0.13506,56.1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001061.npz
S000140,B_ParkingCutIn,route3|ParkingCutIn_2,route3|ParkingCutIn_2,7297,0.1485,Q1_early,4122,3,7.81996,1.23093,6.353,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f007297.npz
S000141,B_ParkingCutIn,route3|ParkingCutIn_2,route3|ParkingCutIn_2,7477,0.345,Q2_early-mid,4120,1,6.35551,1.71728,3.701,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f007477.npz
S000142,B_ParkingCutIn,route3|ParkingCutIn_2,route3|ParkingCutIn_2,7785,0.6812,Q3_late-mid,4120,2,5.01894,1.71072,2.934,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f007785.npz
S000143,B_ParkingCutIn,route3|ParkingCutIn_2,route3|ParkingCutIn_2,8025,0.9432,Q4_late,4120,2,6.87705,1.07342,6.407,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f008025.npz
S000144,B_ParkingCutIn,route3|ParkingCutIn_3,route3|ParkingCutIn_3,8513,0.1228,Q1_early,4404,10,7.8479,1.09367,7.176,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f008513.npz
S000145,B_ParkingCutIn,route3|ParkingCutIn_3,route3|ParkingCutIn_3,15613,0.9878,Q4_late,4098,2,7.148,1.55358,4.601,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f015613.npz
S000146,B_ParkingCutIn,route3|ParkingCutIn_4,route3|ParkingCutIn_4,5453,0.0015,Q1_early,4023,9,1.96576,0.11183,17.578,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f005453.npz
S000147,B_ParkingCutIn,route3|ParkingCutIn_4,route3|ParkingCutIn_4,10561,0.9552,Q4_late,4069,1,10.85444,0.16947,64.048,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f010561.npz
S000148,D_PedestrianCrossing,route3|PedestrianCrossing_1,route3|PedestrianCrossing_1,5453,0.0435,Q1_early,4023,9,1.96576,0.11183,17.578,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f005453.npz
S000149,D_PedestrianCrossing,route3|PedestrianCrossing_1,route3|PedestrianCrossing_1,5533,0.4783,Q2_early-mid,4019,15,0.57867,0.11184,5.174,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f005533.npz
S000150,D_PedestrianCrossing,route3|PedestrianCrossing_1,route3|PedestrianCrossing_1,5565,0.6522,Q3_late-mid,4019,14,1.01057,0.2008,5.033,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f005565.npz
S000151,D_PedestrianCrossing,route3|PedestrianCrossing_1,route3|PedestrianCrossing_1,5593,0.8043,Q4_late,4021,13,0.64405,0.40806,1.578,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f005593.npz
S000152,C_VehicleTurning,route3|VehicleTurningRoute_1,route3|VehicleTurningRoute_1,6405,0.1786,Q1_early,4349,1,8.28482,0.16723,49.541,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f006405.npz
S000153,C_VehicleTurning,route3|VehicleTurningRoute_1,route3|VehicleTurningRoute_1,6529,0.3631,Q2_early-mid,4349,1,7.27903,0.43832,16.606,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f006529.npz
S000154,C_VehicleTurning,route3|VehicleTurningRoute_1,route3|VehicleTurningRoute_1,6645,0.5357,Q3_late-mid,4349,1,5.21425,0.75026,6.95,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f006645.npz
S000155,C_VehicleTurning,route3|VehicleTurningRoute_1,route3|VehicleTurningRoute_1,6953,0.994,Q4_late,4108,2,6.31918,0.67951,9.3,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f006953.npz
