state_id,scenario_group,unique_instance_id,route_id,frame,scenario_progress,num_dynamic_actors,dominant_actor_id,dominant_token_idx,D1,D2,D1_D2_ratio,pass_D1,pass_ratio,single_dominant
F001396,A_HardBreak,route10|HardBreakRoute_4,route10|HardBreakRoute_4,1248,0.9286,27,3720,5,4.36144,0.56689,7.694,1,1,1
F001397,A_HardBreak,route10|HardBreakRoute_4,route10|HardBreakRoute_4,1252,0.9321,26,3720,4,4.6409,0.5542,8.374,1,1,1
F001398,A_HardBreak,route10|HardBreakRoute_4,route10|HardBreakRoute_4,1256,0.9357,26,3720,4,4.70749,0.55497,8.482,1,1,1
F001399,A_HardBreak,route10|HardBreakRoute_4,route10|HardBreakRoute_4,1260,0.9393,26,3720,4,4.72037,0.55183,8.554,1,1,1
F001400,A_HardBreak,route10|HardBreakRoute_4,route10|HardBreakRoute_4,1264,0.9429,26,3720,4,4.80407,0.56201,8.548,1,1,1
F001401,A_HardBreak,route10|HardBreakRoute_4,route10|HardBreakRoute_4,1268,0.9464,26,3720,4,4.82376,0.57651,8.367,1,1,1
F001402,A_HardBreak,route10|HardBreakRoute_4,route10|HardBreakRoute_4,1272,0.95,26,3720,4,4.77855,0.57923,8.25,1,1,1
F001403,A_HardBreak,route10|HardBreakRoute_4,route10|HardBreakRoute_4,1276,0.9536,26,3720,4,4.7325,0.58006,8.159,1,1,1
F001404,A_HardBreak,route10|HardBreakRoute_4,route10|HardBreakRoute_4,1280,0.9571,26,3720,4,4.66611,0.58005,8.044,1,1,1
F001405,A_HardBreak,route10|HardBreakRoute_4,route10|HardBreakRoute_4,1284,0.9607,27,3720,5,4.22192,0.61984,6.811,1,1,1
F001406,A_HardBreak,route10|HardBreakRoute_4,route10|HardBreakRoute_4,1288,0.9643,27,3720,5,4.21754,0.62193,6.781,1,1,1
F001407,A_HardBreak,route10|HardBreakRoute_4,route10|HardBreakRoute_4,1292,0.9679,27,3720,5,4.22346,0.61745,6.84,1,1,1
F001408,A_HardBreak,route10|HardBreakRoute_4,route10|HardBreakRoute_4,1296,0.9714,27,3720,5,4.2099,0.62513,6.734,1,1,1
F001409,A_HardBreak,route10|HardBreakRoute_4,route10|HardBreakRoute_4,1300,0.975,27,3720,5,4.15198,0.63135,6.576,1,1,1
F001410,A_HardBreak,route10|HardBreakRoute_4,route10|HardBreakRoute_4,1304,0.9786,27,3720,5,4.00595,0.6363,6.296,1,1,1
F001411,A_HardBreak,route10|HardBreakRoute_4,route10|HardBreakRoute_4,1308,0.9821,27,3720,5,3.99684,0.64036,6.242,1,1,1
F001412,A_HardBreak,route10|HardBreakRoute_4,route10|HardBreakRoute_4,1312,0.9857,27,3720,5,3.98246,0.64187,6.204,1,1,1
F001413,A_HardBreak,route10|HardBreakRoute_4,route10|HardBreakRoute_4,1316,0.9893,27,3720,5,3.93375,0.63911,6.155,1,1,1
F001414,A_HardBreak,route10|HardBreakRoute_4,route10|HardBreakRoute_4,1320,0.9929,27,3720,5,4.03182,0.63446,6.355,1,1,1
F001415,A_HardBreak,route10|HardBreakRoute_4,route10|HardBreakRoute_4,1324,0.9964,27,3720,5,4.03261,0.63662,6.334,1,1,1
F001416,A_HardBreak,route10|HardBreakRoute_4,route10|HardBreakRoute_4,1328,1.0,27,3720,5,3.90347,0.62491,6.246,1,1,1
F001417,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1436,0.0,28,3720,10,4.59076,0.4651,9.871,1,1,1
F001418,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1440,0.0033,28,3720,10,4.12449,0.4659,8.853,1,1,1
F001419,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1444,0.0067,28,3720,10,4.34974,0.25957,16.757,1,1,1
F001420,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1448,0.01,28,3720,10,4.50277,0.30584,14.723,1,1,1
F001421,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1452,0.0134,28,3720,10,3.14593,0.50489,6.231,1,1,1
F001422,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1456,0.0167,28,3720,10,2.49752,0.72036,3.467,1,1,1
F001423,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1460,0.0201,28,3720,10,3.54124,0.5826,6.078,1,1,1
F001424,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1464,0.0234,29,3720,11,3.58146,0.55958,6.4,1,1,1
F001425,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1468,0.0268,29,3720,11,3.15223,0.58331,5.404,1,1,1
F001426,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1472,0.0301,30,3720,12,3.63444,0.48743,7.456,1,1,1
F001427,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1476,0.0334,30,3720,12,3.89809,0.56447,6.906,1,1,1
F001428,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1480,0.0368,30,3720,12,2.58096,0.55937,4.614,1,1,1
F001429,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1484,0.0401,30,3720,12,2.25198,0.65237,3.452,1,1,1
F001430,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1488,0.0435,30,3720,12,0.69763,0.67892,1.028,1,0,0
F001431,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1492,0.0468,30,3720,12,1.96925,0.45532,4.325,1,1,1
F001432,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1496,0.0502,30,3720,12,1.07012,0.35295,3.032,1,1,1
F001433,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1500,0.0535,30,3720,12,0.43492,0.21431,2.029,1,1,1
F001434,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1504,0.0569,30,3720,12,0.6781,0.2598,2.61,1,1,1
F001435,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1508,0.0602,32,3720,13,0.88252,0.23292,3.789,1,1,1
F001436,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1512,0.0635,32,3720,13,1.55724,0.10867,14.331,1,1,1
F001437,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1516,0.0669,32,3720,13,2.25076,0.0788,28.564,1,1,1
F001438,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1520,0.0702,32,3720,13,2.31186,0.11158,20.72,1,1,1
F001439,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1524,0.0736,33,3720,13,2.39428,0.0995,24.064,1,1,1
F001440,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1528,0.0769,33,3720,13,2.28544,0.07033,32.494,1,1,1
F001441,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1532,0.0803,32,3720,12,2.13211,0.0788,27.058,1,1,1
F001442,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1536,0.0836,33,3720,11,2.11513,0.05926,35.693,1,1,1
F001443,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1540,0.087,34,3720,12,2.12624,0.07385,28.79,1,1,1
F001444,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1544,0.0903,34,3720,12,1.99521,0.09071,21.996,1,1,1
F001445,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1548,0.0936,35,3720,13,1.97028,0.09169,21.489,1,1,1
F001446,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1552,0.097,35,3720,13,2.00252,0.08379,23.898,1,1,1
F001447,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1556,0.1003,35,3720,13,2.08568,0.1004,20.774,1,1,1
F001448,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1560,0.1037,34,3720,13,2.03307,0.06591,30.847,1,1,1
F001449,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1564,0.107,34,3720,13,1.90807,0.16324,11.689,1,1,1
F001450,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1568,0.1104,33,3720,13,1.66222,0.18895,8.797,1,1,1
F001451,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1572,0.1137,26,3720,5,1.53393,0.1944,7.89,1,1,1
F001452,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1576,0.1171,26,3720,5,1.40031,0.20513,6.826,1,1,1
F001453,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1580,0.1204,25,3720,5,1.24348,0.29319,4.241,1,1,1
F001454,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1584,0.1237,25,3720,5,1.1917,0.2066,5.768,1,1,1
F001455,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1588,0.1271,25,3720,5,0.88531,0.06904,12.823,1,1,1
F001456,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1592,0.1304,25,3720,5,0.7613,0.08371,9.094,1,1,1
F001457,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1596,0.1338,25,3720,5,0.70314,0.10455,6.725,1,1,1
F001458,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1600,0.1371,26,3720,5,0.846,0.1123,7.533,1,1,1
F001459,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1604,0.1405,24,3720,5,0.89276,0.09113,9.797,1,1,1
F001460,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1608,0.1438,24,3720,5,0.0707,0.05971,1.184,0,0,0
F001461,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1612,0.1472,24,3720,5,0.10817,0.08129,1.331,0,0,0
F001462,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1616,0.1505,23,3720,5,0.16396,0.09637,1.701,0,1,0
F001463,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1620,0.1538,23,3720,5,0.21064,0.12651,1.665,1,1,1
F001464,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1624,0.1572,24,3720,5,0.24099,0.15241,1.581,1,1,1
F001465,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1628,0.1605,24,3716,6,0.28178,0.27656,1.019,1,0,0
F001466,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1632,0.1639,24,3716,6,0.39949,0.28234,1.415,1,0,0
F001467,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1636,0.1672,25,3716,6,0.60794,0.35376,1.718,1,1,1
F001468,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1640,0.1706,26,3716,6,0.89331,0.59001,1.514,1,1,1
F001469,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1644,0.1739,26,3716,6,1.3423,0.76896,1.746,1,1,1
F001470,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1648,0.1773,28,3716,6,1.47577,0.80064,1.843,1,1,1
F001471,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1652,0.1806,28,3724,10,0.12837,0.062,2.07,0,1,0
F001472,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1656,0.1839,26,3724,8,3.62047,0.06028,60.061,1,1,1
F001473,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1660,0.1873,28,3724,8,4.60079,0.06882,66.855,1,1,1
F001474,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1664,0.1906,28,3724,8,5.44443,0.05525,98.543,1,1,1
F001475,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1668,0.194,28,3724,8,5.90098,0.06862,85.999,1,1,1
F001476,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1672,0.1973,28,3724,8,6.4259,0.09249,69.473,1,1,1
F001477,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1676,0.2007,28,3724,8,6.63364,0.11099,59.77,1,1,1
F001478,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1680,0.204,28,3724,7,6.77816,0.11385,59.535,1,1,1
F001479,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1684,0.2074,28,3724,7,7.10943,0.13923,51.063,1,1,1
F001480,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1688,0.2107,28,3724,7,7.46677,0.15215,49.076,1,1,1
F001481,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1692,0.214,28,3724,7,7.68869,0.16612,46.283,1,1,1
F001482,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1696,0.2174,28,3724,7,7.59866,0.18622,40.804,1,1,1
F001483,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1700,0.2207,28,3724,7,7.4054,0.24414,30.332,1,1,1
F001484,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1704,0.2241,28,3724,7,6.72386,0.25863,25.998,1,1,1
F001485,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1708,0.2274,28,3724,7,5.92975,0.14727,40.263,1,1,1
F001486,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1712,0.2308,29,3724,8,6.50723,1.18455,5.493,1,1,1
F001487,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1716,0.2341,31,3724,8,5.46376,0.79659,6.859,1,1,1
F001488,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1720,0.2375,30,3724,7,4.4044,0.75929,5.801,1,1,1
F001489,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1724,0.2408,31,3724,8,2.77365,0.53401,5.194,1,1,1
F001490,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1728,0.2441,32,3724,9,1.24576,0.48135,2.588,1,1,1
F001491,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1732,0.2475,31,3699,7,0.06719,0.02775,1.344,0,0,0
F001492,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1736,0.2508,32,3699,8,0.23764,0.04254,4.753,1,1,1
F001493,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1740,0.2542,33,3699,9,0.24561,0.04405,4.912,1,1,1
F001494,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1744,0.2575,33,3699,9,0.08605,0.03807,1.721,0,1,0
F001495,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1748,0.2609,33,3699,9,0.06251,0.05181,1.207,0,0,0
F001496,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1752,0.2642,34,3699,9,0.30736,0.06908,4.449,1,1,1
F001497,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1756,0.2676,33,3699,9,1.23579,0.34107,3.623,1,1,1
F001498,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1760,0.2709,34,3699,10,0.95116,0.20529,4.633,1,1,1
F001499,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1764,0.2742,33,3699,9,1.39389,0.22465,6.205,1,1,1
F001500,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1768,0.2776,32,3699,9,2.08697,0.21608,9.658,1,1,1
F001501,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1772,0.2809,32,3699,9,2.93788,0.39542,7.43,1,1,1
F001502,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1776,0.2843,33,3699,9,4.3464,0.26843,16.192,1,1,1
F001503,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1780,0.2876,33,3699,9,5.19377,0.22419,23.167,1,1,1
F001504,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1784,0.291,36,3699,12,5.40111,0.18604,29.032,1,1,1
F001505,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1788,0.2943,37,3699,12,5.34006,0.32237,16.565,1,1,1
F001506,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1792,0.2977,37,3699,12,5.75859,0.43286,13.304,1,1,1
F001507,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1796,0.301,37,3699,12,6.17157,0.82879,7.447,1,1,1
F001508,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1800,0.3043,36,3699,12,6.22924,0.68221,9.131,1,1,1
F001509,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1804,0.3077,36,3699,12,5.97382,1.03479,5.773,1,1,1
F001510,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1808,0.311,36,3699,12,4.7485,1.30907,3.627,1,1,1
F001511,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1812,0.3144,36,3699,12,4.06737,1.12252,3.623,1,1,1
F001512,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1816,0.3177,36,3699,12,4.15865,1.48134,2.807,1,1,1
F001513,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1820,0.3211,35,3699,12,2.00674,0.60939,3.293,1,1,1
F001514,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1824,0.3244,35,3699,12,1.57666,0.60581,2.603,1,1,1
F001515,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1828,0.3278,36,3699,13,1.31698,0.90147,1.461,1,0,0
F001516,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1832,0.3311,36,3699,14,3.2334,1.65923,1.949,1,1,1
F001517,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1836,0.3344,36,4099,10,0.07435,0.03355,1.487,0,0,0
F001518,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1840,0.3378,36,4099,10,0.08716,0.02668,1.743,0,1,0
F001519,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1844,0.3411,38,4099,10,0.10498,0.03806,2.1,0,1,0
F001520,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1848,0.3445,39,3699,15,2.79794,0.90348,3.097,1,1,1
F001521,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1852,0.3478,39,3699,15,1.98973,0.32427,6.136,1,1,1
F001522,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1856,0.3512,40,3699,15,0.88713,0.41817,2.121,1,1,1
F001523,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1860,0.3545,40,4099,11,0.20267,0.05943,3.41,1,1,1
F001524,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1864,0.3579,40,4099,11,0.12972,0.05785,2.243,0,1,0
F001525,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1868,0.3612,40,4099,11,0.14831,0.06186,2.398,0,1,0
F001526,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1872,0.3645,40,4099,11,0.19666,0.09511,2.068,0,1,0
F001527,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1876,0.3679,40,4099,11,0.23291,0.163,1.429,1,0,0
F001528,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1880,0.3712,40,4099,11,0.34772,0.27225,1.277,1,0,0
F001529,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1884,0.3746,32,4098,5,0.50725,0.36707,1.382,1,0,0
F001530,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1888,0.3779,31,4098,5,0.49859,0.36436,1.368,1,0,0
F001531,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1892,0.3813,30,4098,5,0.59169,0.25717,2.301,1,1,1
F001532,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1896,0.3846,30,4098,5,0.53224,0.22534,2.362,1,1,1
F001533,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1900,0.388,29,4098,5,0.46731,0.16678,2.802,1,1,1
F001534,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1904,0.3913,29,4098,5,0.42739,0.18389,2.324,1,1,1
F001535,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1908,0.3946,29,4099,4,0.18554,0.18314,1.013,0,0,0
F001536,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1912,0.398,30,4098,5,0.19953,0.11841,1.685,0,1,0
F001537,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1916,0.4013,30,4099,4,0.1785,0.02237,3.57,0,1,0
F001538,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1920,0.4047,30,4099,4,0.22907,0.06056,3.783,1,1,1
F001539,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1924,0.408,32,4099,4,0.22749,0.07149,3.182,1,1,1
F001540,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1928,0.4114,32,4099,4,0.25392,0.03368,5.078,1,1,1
F001541,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1932,0.4147,32,4099,4,0.25813,0.09292,2.778,1,1,1
F001542,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1936,0.4181,32,4099,4,0.30915,0.14001,2.208,1,1,1
F001543,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1940,0.4214,32,4099,4,0.32221,0.03553,6.444,1,1,1
F001544,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1944,0.4247,33,4099,4,0.2965,0.13799,2.149,1,1,1
F001545,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1948,0.4281,34,4099,4,0.2483,0.14575,1.704,1,1,1
F001546,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1952,0.4314,35,4099,5,0.20887,0.12169,1.716,1,1,1
F001547,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1956,0.4348,34,4099,4,0.18511,0.063,2.938,0,1,0
F001548,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1960,0.4381,35,4098,6,0.60062,0.20074,2.992,1,1,1
F001549,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1964,0.4415,35,4098,6,1.6371,0.3685,4.443,1,1,1
F001550,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1968,0.4448,36,4098,6,1.509,0.57844,2.609,1,1,1
F001551,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1972,0.4482,37,4098,6,1.12292,0.99422,1.129,1,0,0
F001552,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1976,0.4515,37,4099,5,1.65186,0.67675,2.441,1,1,1
F001553,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1980,0.4548,37,4099,5,2.22583,0.57464,3.873,1,1,1
F001554,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1984,0.4582,36,4099,5,2.4974,0.2172,11.498,1,1,1
F001555,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1988,0.4615,34,4143,3,0.04502,0.04416,0.9,0,0,0
F001556,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1992,0.4649,34,4143,3,0.05382,0.05233,1.028,0,0,0
F001557,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,1996,0.4682,36,4143,4,0.0335,0.03101,0.67,0,0,0
F001558,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2000,0.4716,35,4149,6,0.03563,0.02824,0.713,0,0,0
F001559,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2004,0.4749,34,4149,5,0.02036,0.01556,0.407,0,0,0
F001560,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2008,0.4783,33,4149,4,0.0228,0.02067,0.456,0,0,0
F001561,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2012,0.4816,33,3873,19,0.02884,0.02006,0.577,0,0,0
F001562,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2016,0.4849,35,4186,1,0.11259,0.03478,2.252,0,1,0
F001563,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2020,0.4883,34,4186,1,0.07731,0.05458,1.417,0,0,0
F001564,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2024,0.4916,34,4186,1,0.10482,0.06625,1.582,0,1,0
F001565,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2028,0.495,35,4180,2,0.18107,0.13297,1.362,0,0,0
F001566,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2032,0.4983,34,4180,2,0.85253,0.10707,7.962,1,1,1
F001567,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2036,0.5017,33,4180,2,1.54279,0.15099,10.218,1,1,1
F001568,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2040,0.505,33,4180,2,1.86637,0.16299,11.451,1,1,1
F001569,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2044,0.5084,33,4180,2,2.18695,0.17829,12.266,1,1,1
F001570,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2048,0.5117,35,4180,2,2.46837,0.09908,24.913,1,1,1
F001571,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2052,0.5151,35,4180,2,2.66176,0.08993,29.6,1,1,1
F001572,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2056,0.5184,35,4180,2,2.93712,0.11486,25.572,1,1,1
F001573,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2060,0.5217,35,4180,2,3.31211,0.18909,17.516,1,1,1
F001574,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2064,0.5251,35,4180,2,2.53853,0.23555,10.777,1,1,1
F001575,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2068,0.5284,34,4180,2,1.79202,0.33011,5.428,1,1,1
F001576,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2072,0.5318,35,4180,3,1.8319,0.50488,3.628,1,1,1
F001577,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2076,0.5351,35,4180,3,1.78213,0.64774,2.751,1,1,1
F001578,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2080,0.5385,36,4180,3,1.07817,0.74924,1.439,1,0,0
F001579,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2084,0.5418,37,4180,3,0.95917,0.81484,1.177,1,0,0
F001580,A_HardBreak,route10|HardBreakRoute_2,route10|HardBreakRoute_2,2088,0.5452,38,4180,3,0.74418,0.50009,1.488,1,0,0
