unique_instance_id,scenario_group,scenario_type,town,route_id,scenario_xml_name,trigger_x,trigger_y,trigger_yaw,source_file,notes
Town12|12|HardBreakRoute|-565.7|6341.5|179.7,A_HardBreak,HardBreakRoute,Town12,12,HardBreakRoute_9,-565.7,6341.5,179.7,routes_training.xml,
Town12|13|ParkingCutIn|3254.9|4507.8|279.2,B_ParkingCutIn,ParkingCutIn,Town12,13,ParkingCutIn_1,3254.9,4507.8,279.2,routes_training.xml,
Town12|13|PedestrianCrossing|3274.1|4389.6|279.2,D_PedestrianCrossing,PedestrianCrossing,Town12,13,PedestrianCrossing_1,3274.1,4389.6,279.2,routes_training.xml,
Town12|13|VehicleTurningRoute|3469.9|4349.6|9.2,C_VehicleTurning,VehicleTurningRoute,Town12,13,VehicleTurningRoute_1,3469.9,4349.6,9.2,routes_training.xml,
Town12|13|HardBreakRoute|3640.8|4607.5|9.2,A_HardBreak,HardBreakRoute,Town12,13,HardBreakRoute_1,3640.8,4607.5,9.2,routes_training.xml,
Town12|13|HardBreakRoute|3502.3|5052.4|189.2,A_HardBreak,HardBreakRoute,Town12,13,HardBreakRoute_2,3502.3,5052.4,189.2,routes_training.xml,
Town12|13|PedestrianCrossing|3464.6|5046.3|189.2,D_PedestrianCrossing,PedestrianCrossing,Town12,13,PedestrianCrossing_2,3464.6,5046.3,189.2,routes_training.xml,
Town12|13|PedestrianCrossing|3139.5|5183.5|99.2,D_PedestrianCrossing,PedestrianCrossing,Town12,13,PedestrianCrossing_3,3139.5,5183.5,99.2,routes_training.xml,
Town12|13|HardBreakRoute|3054.9|5214.2|189.1,A_HardBreak,HardBreakRoute,Town12,13,HardBreakRoute_3,3054.9,5214.2,189.1,routes_training.xml,
Town12|13|HardBreakRoute|2879.0|5356.1|99.1,A_HardBreak,HardBreakRoute,Town12,13,HardBreakRoute_4,2879.0,5356.1,99.1,routes_training.xml,
Town12|13|VehicleTurningRoute|2876.9|5369.0|99.1,C_VehicleTurning,VehicleTurningRoute,Town12,13,VehicleTurningRoute_2,2876.9,5369.0,99.1,routes_training.xml,
Town12|13|HardBreakRoute|3259.5|5367.3|9.0,A_HardBreak,HardBreakRoute,Town12,13,HardBreakRoute_5,3259.5,5367.3,9.0,routes_training.xml,
Town12|13|PedestrianCrossing|2595.2|4671.5|189.2,D_PedestrianCrossing,PedestrianCrossing,Town12,13,PedestrianCrossing_4,2595.2,4671.5,189.2,routes_training.xml,
Town12|13|HardBreakRoute|2857.6|4480.9|9.2,A_HardBreak,HardBreakRoute,Town12,13,HardBreakRoute_6,2857.6,4480.9,9.2,routes_training.xml,
Town12|13|VehicleTurningRoute|2978.8|4500.5|9.2,C_VehicleTurning,VehicleTurningRoute,Town12,13,VehicleTurningRoute_3,2978.8,4500.5,9.2,routes_training.xml,
Town12|13|ParkingCutIn|3011.3|4539.8|98.9,B_ParkingCutIn,ParkingCutIn,Town12,13,ParkingCutIn_2,3011.3,4539.8,98.9,routes_training.xml,
Town12|13|HardBreakRoute|3092.5|4638.4|9.2,A_HardBreak,HardBreakRoute,Town12,13,HardBreakRoute_7,3092.5,4638.4,9.2,routes_training.xml,
Town12|13|ParkingCutIn|3447.2|4786.4|279.6,B_ParkingCutIn,ParkingCutIn,Town12,13,ParkingCutIn_3,3447.2,4786.4,279.6,routes_training.xml,
Town12|14|HardBreakRoute|2398.3|4288.2|9.7,A_HardBreak,HardBreakRoute,Town12,14,HardBreakRoute_1,2398.3,4288.2,9.7,routes_training.xml,
Town12|14|VehicleTurningRoute|2072.2|3998.2|189.2,C_VehicleTurning,VehicleTurningRoute,Town12,14,VehicleTurningRoute_1,2072.2,3998.2,189.2,routes_training.xml,
Town12|14|PedestrianCrossing|2010.8|4047.9|99.2,D_PedestrianCrossing,PedestrianCrossing,Town12,14,PedestrianCrossing_1,2010.8,4047.9,99.2,routes_training.xml,
Town12|14|HardBreakRoute|1892.8|4084.5|189.2,A_HardBreak,HardBreakRoute,Town12,14,HardBreakRoute_2,1892.8,4084.5,189.2,routes_training.xml,
Town12|14|PedestrianCrossing|1098.9|4025.1|279.0,D_PedestrianCrossing,PedestrianCrossing,Town12,14,PedestrianCrossing_2,1098.9,4025.1,279.0,routes_training.xml,
Town12|14|VehicleTurningRoute|1265.5|3989.4|9.2,C_VehicleTurning,VehicleTurningRoute,Town12,14,VehicleTurningRoute_2,1265.5,3989.4,9.2,routes_training.xml,
Town12|14|PedestrianCrossing|983.3|3821.3|189.2,D_PedestrianCrossing,PedestrianCrossing,Town12,14,PedestrianCrossing_3,983.3,3821.3,189.2,routes_training.xml,
Town12|14|VehicleTurningRoute|617.6|4082.9|179.9,C_VehicleTurning,VehicleTurningRoute,Town12,14,VehicleTurningRoute_3,617.6,4082.9,179.9,routes_training.xml,
Town12|14|HardBreakRoute|526.3|4190.1|179.9,A_HardBreak,HardBreakRoute,Town12,14,HardBreakRoute_3,526.3,4190.1,179.9,routes_training.xml,
Town12|14|PedestrianCrossing|461.5|4225.6|89.7,D_PedestrianCrossing,PedestrianCrossing,Town12,14,PedestrianCrossing_4,461.5,4225.6,89.7,routes_training.xml,
Town12|14|HardBreakRoute|462.8|4441.5|89.7,A_HardBreak,HardBreakRoute,Town12,14,HardBreakRoute_4,462.8,4441.5,89.7,routes_training.xml,
Town12|14|HardBreakRoute|782.5|4778.7|89.6,A_HardBreak,HardBreakRoute,Town12,14,HardBreakRoute_5,782.5,4778.7,89.6,routes_training.xml,
Town12|14|HardBreakRoute|632.3|5030.1|162.5,A_HardBreak,HardBreakRoute,Town12,14,HardBreakRoute_6,632.3,5030.1,162.5,routes_training.xml,
Town12|14|VehicleTurningRoute|282.8|5403.1|159.7,C_VehicleTurning,VehicleTurningRoute,Town12,14,VehicleTurningRoute_4,282.8,5403.1,159.7,routes_training.xml,
Town12|14|HardBreakRoute|-193.7|5024.2|156.8,A_HardBreak,HardBreakRoute,Town12,14,HardBreakRoute_7,-193.7,5024.2,156.8,routes_training.xml,
Town12|14|VehicleTurningRoute|94.0|5204.8|-23.3,C_VehicleTurning,VehicleTurningRoute,Town12,14,VehicleTurningRoute_5,94.0,5204.8,-23.3,routes_training.xml,
Town12|15|HardBreakRoute|3767.0|6031.7|108.5,A_HardBreak,HardBreakRoute,Town12,15,HardBreakRoute_1,3767.0,6031.7,108.5,routes_training.xml,
Town12|15|HardBreakRoute|1401.8|6067.1|179.7,A_HardBreak,HardBreakRoute,Town12,15,HardBreakRoute_2,1401.8,6067.1,179.7,routes_training.xml,
Town12|15|HardBreakRoute|-226.3|6494.4|177.9,A_HardBreak,HardBreakRoute,Town12,15,HardBreakRoute_3,-226.3,6494.4,177.9,routes_training.xml,
Town12|15|HardBreakRoute|-2544.7|5731.7|-86.6,A_HardBreak,HardBreakRoute,Town12,15,HardBreakRoute_4,-2544.7,5731.7,-86.6,routes_training.xml,
Town12|16|HardBreakRoute|-2517.1|5561.9|-80.9,A_HardBreak,HardBreakRoute,Town12,16,HardBreakRoute_1,-2517.1,5561.9,-80.9,routes_training.xml,
Town12|16|HardBreakRoute|-2513.7|4446.4|-91.2,A_HardBreak,HardBreakRoute,Town12,16,HardBreakRoute_2,-2513.7,4446.4,-91.2,routes_training.xml,
Town12|16|HardBreakRoute|-1831.9|3252.9|-29.3,A_HardBreak,HardBreakRoute,Town12,16,HardBreakRoute_3,-1831.9,3252.9,-29.3,routes_training.xml,
Town12|16|HardBreakRoute|-1558.5|3143.3|-14.8,A_HardBreak,HardBreakRoute,Town12,16,HardBreakRoute_4,-1558.5,3143.3,-14.8,routes_training.xml,
Town12|16|HardBreakRoute|-17.3|3100.5|-0.1,A_HardBreak,HardBreakRoute,Town12,16,HardBreakRoute_5,-17.3,3100.5,-0.1,routes_training.xml,
Town12|17|HardBreakRoute|4009.9|4595.1|98.8,A_HardBreak,HardBreakRoute,Town12,17,HardBreakRoute_1,4009.9,4595.1,98.8,routes_training.xml,
Town12|17|HardBreakRoute|1932.8|6075.7|-174.3,A_HardBreak,HardBreakRoute,Town12,17,HardBreakRoute_2,1932.8,6075.7,-174.3,routes_training.xml,
Town12|17|VehicleTurningRoute|-602.9|6338.2|179.7,C_VehicleTurning,VehicleTurningRoute,Town12,17,VehicleTurningRoute_1,-602.9,6338.2,179.7,routes_training.xml,
Town12|18|HardBreakRoute|-2502.4|5345.4|-90.0,A_HardBreak,HardBreakRoute,Town12,18,HardBreakRoute_1,-2502.4,5345.4,-90.0,routes_training.xml,
Town12|18|HardBreakRoute|-2220.1|4883.3|0.3,A_HardBreak,HardBreakRoute,Town12,18,HardBreakRoute_2,-2220.1,4883.3,0.3,routes_training.xml,
Town12|18|HardBreakRoute|-2061.5|3422.1|-43.2,A_HardBreak,HardBreakRoute,Town12,18,HardBreakRoute_3,-2061.5,3422.1,-43.2,routes_training.xml,
Town12|18|HardBreakRoute|-100.1|3104.2|-0.1,A_HardBreak,HardBreakRoute,Town12,18,HardBreakRoute_4,-100.1,3104.2,-0.1,routes_training.xml,
Town12|19|HardBreakRoute|2035.6|3077.8|180.8,A_HardBreak,HardBreakRoute,Town12,19,HardBreakRoute_1,2035.6,3077.8,180.8,routes_training.xml,
Town12|19|HardBreakRoute|1271.3|3081.6|179.9,A_HardBreak,HardBreakRoute,Town12,19,HardBreakRoute_2,1271.3,3081.6,179.9,routes_training.xml,
Town12|19|HardBreakRoute|-207.4|3100.8|-0.1,A_HardBreak,HardBreakRoute,Town12,19,HardBreakRoute_3,-207.4,3100.8,-0.1,routes_training.xml,
Town12|19|HardBreakRoute|1442.2|3098.9|-0.1,A_HardBreak,HardBreakRoute,Town12,19,HardBreakRoute_4,1442.2,3098.9,-0.1,routes_training.xml,
Town12|19|HardBreakRoute|3205.7|3116.0|-0.3,A_HardBreak,HardBreakRoute,Town12,19,HardBreakRoute_5,3205.7,3116.0,-0.3,routes_training.xml,
Town12|20|ParkingCutIn|-177.1|4540.5|89.9,B_ParkingCutIn,ParkingCutIn,Town12,20,ParkingCutIn_1,-177.1,4540.5,89.9,routes_training.xml,
Town12|20|HardBreakRoute|-267.4|4515.6|-0.1,A_HardBreak,HardBreakRoute,Town12,20,HardBreakRoute_1,-267.4,4515.6,-0.1,routes_training.xml,
Town12|20|PedestrianCrossing|-29.8|4407.6|-0.1,D_PedestrianCrossing,PedestrianCrossing,Town12,20,PedestrianCrossing_1,-29.8,4407.6,-0.1,routes_training.xml,
Town12|20|ParkingCutIn|249.3|4437.8|90.0,B_ParkingCutIn,ParkingCutIn,Town12,20,ParkingCutIn_2,249.3,4437.8,90.0,routes_training.xml,
Town12|20|HardBreakRoute|188.5|4618.7|179.9,A_HardBreak,HardBreakRoute,Town12,20,HardBreakRoute_2,188.5,4618.7,179.9,routes_training.xml,
Town12|20|ParkingCutIn|38.3|4374.0|269.9,B_ParkingCutIn,ParkingCutIn,Town12,20,ParkingCutIn_3,38.3,4374.0,269.9,routes_training.xml,
Town12|20|HardBreakRoute|-829.5|4595.3|89.9,A_HardBreak,HardBreakRoute,Town12,20,HardBreakRoute_3,-829.5,4595.3,89.9,routes_training.xml,
Town12|20|VehicleTurningRoute|-828.2|5288.5|89.9,C_VehicleTurning,VehicleTurningRoute,Town12,20,VehicleTurningRoute_1,-828.2,5288.5,89.9,routes_training.xml,
Town12|20|HardBreakRoute|-1378.9|5468.9|89.5,A_HardBreak,HardBreakRoute,Town12,20,HardBreakRoute_4,-1378.9,5468.9,89.5,routes_training.xml,
Town12|20|PedestrianCrossing|-1194.1|5374.3|-90.2,D_PedestrianCrossing,PedestrianCrossing,Town12,20,PedestrianCrossing_2,-1194.1,5374.3,-90.2,routes_training.xml,
Town12|20|VehicleTurningRoute|-803.7|5923.4|0.3,C_VehicleTurning,VehicleTurningRoute,Town12,20,VehicleTurningRoute_2,-803.7,5923.4,0.3,routes_training.xml,
Town12|20|HardBreakRoute|-443.5|5982.0|146.4,A_HardBreak,HardBreakRoute,Town12,20,HardBreakRoute_5,-443.5,5982.0,146.4,routes_training.xml,
Town12|21|HardBreakRoute|983.3|5653.2|89.9,A_HardBreak,HardBreakRoute,Town12,21,HardBreakRoute_1,983.3,5653.2,89.9,routes_training.xml,
Town12|21|HardBreakRoute|936.9|5821.3|180.0,A_HardBreak,HardBreakRoute,Town12,21,HardBreakRoute_2,936.9,5821.3,180.0,routes_training.xml,
Town12|21|PedestrianCrossing|193.6|5915.4|-179.5,D_PedestrianCrossing,PedestrianCrossing,Town12,21,PedestrianCrossing_1,193.6,5915.4,-179.5,routes_training.xml,
Town12|21|HardBreakRoute|75.2|6103.7|-0.0,A_HardBreak,HardBreakRoute,Town12,21,HardBreakRoute_3,75.2,6103.7,-0.0,routes_training.xml,
Town12|21|VehicleTurningRoute|235.0|6103.6|-0.0,C_VehicleTurning,VehicleTurningRoute,Town12,21,VehicleTurningRoute_1,235.0,6103.6,-0.0,routes_training.xml,
Town12|21|HardBreakRoute|316.7|5701.3|296.6,A_HardBreak,HardBreakRoute,Town12,21,HardBreakRoute_4,316.7,5701.3,296.6,routes_training.xml,
Town12|21|VehicleTurningRoute|243.6|5576.8|179.9,C_VehicleTurning,VehicleTurningRoute,Town12,21,VehicleTurningRoute_2,243.6,5576.8,179.9,routes_training.xml,
Town12|21|HardBreakRoute|293.1|5402.2|339.7,A_HardBreak,HardBreakRoute,Town12,21,HardBreakRoute_5,293.1,5402.2,339.7,routes_training.xml,
Town12|21|HardBreakRoute|795.3|5216.6|269.6,A_HardBreak,HardBreakRoute,Town12,21,HardBreakRoute_6,795.3,5216.6,269.6,routes_training.xml,
Town12|21|HardBreakRoute|1449.7|4736.9|0.3,A_HardBreak,HardBreakRoute,Town12,21,HardBreakRoute_7,1449.7,4736.9,0.3,routes_training.xml,
Town12|21|VehicleTurningRoute|1529.8|4737.2|0.3,C_VehicleTurning,VehicleTurningRoute,Town12,21,VehicleTurningRoute_3,1529.8,4737.2,0.3,routes_training.xml,
Town12|21|HardBreakRoute|1555.1|4814.6|90.3,A_HardBreak,HardBreakRoute,Town12,21,HardBreakRoute_8,1555.1,4814.6,90.3,routes_training.xml,
Town12|21|HardBreakRoute|1748.9|5161.3|89.6,A_HardBreak,HardBreakRoute,Town12,21,HardBreakRoute_9,1748.9,5161.3,89.6,routes_training.xml,
Town12|22|VehicleTurningRoute|2655.8|2443.0|269.9,C_VehicleTurning,VehicleTurningRoute,Town12,22,VehicleTurningRoute_1,2655.8,2443.0,269.9,routes_training.xml,
Town12|22|HardBreakRoute|2459.7|2561.0|89.5,A_HardBreak,HardBreakRoute,Town12,22,HardBreakRoute_1,2459.7,2561.0,89.5,routes_training.xml,
Town12|22|VehicleTurningRoute|2187.9|2333.6|270.1,C_VehicleTurning,VehicleTurningRoute,Town12,22,VehicleTurningRoute_2,2187.9,2333.6,270.1,routes_training.xml,
Town12|22|HardBreakRoute|2444.9|2063.5|-0.2,A_HardBreak,HardBreakRoute,Town12,22,HardBreakRoute_2,2444.9,2063.5,-0.2,routes_training.xml,
Town12|22|HardBreakRoute|2773.2|1659.0|269.8,A_HardBreak,HardBreakRoute,Town12,22,HardBreakRoute_3,2773.2,1659.0,269.8,routes_training.xml,
Town12|22|HardBreakRoute|2389.6|599.2|270.2,A_HardBreak,HardBreakRoute,Town12,22,HardBreakRoute_4,2389.6,599.2,270.2,routes_training.xml,
Town12|22|VehicleTurningRoute|2376.9|-439.3|269.8,C_VehicleTurning,VehicleTurningRoute,Town12,22,VehicleTurningRoute_3,2376.9,-439.3,269.8,routes_training.xml,
Town12|22|HardBreakRoute|3187.4|-1177.3|270.0,A_HardBreak,HardBreakRoute,Town12,22,HardBreakRoute_5,3187.4,-1177.3,270.0,routes_training.xml,
Town12|23|HardBreakRoute|3796.9|1505.7|359.9,A_HardBreak,HardBreakRoute,Town12,23,HardBreakRoute_1,3796.9,1505.7,359.9,routes_training.xml,
Town12|23|HardBreakRoute|3942.5|2137.0|89.9,A_HardBreak,HardBreakRoute,Town12,23,HardBreakRoute_2,3942.5,2137.0,89.9,routes_training.xml,
Town12|23|HardBreakRoute|3943.4|2658.9|89.9,A_HardBreak,HardBreakRoute,Town12,23,HardBreakRoute_3,3943.4,2658.9,89.9,routes_training.xml,
Town12|23|HardBreakRoute|2504.9|3323.8|99.8,A_HardBreak,HardBreakRoute,Town12,23,HardBreakRoute_4,2504.9,3323.8,99.8,routes_training.xml,
Town12|23|HardBreakRoute|3749.4|3916.3|9.3,A_HardBreak,HardBreakRoute,Town12,23,HardBreakRoute_5,3749.4,3916.3,9.3,routes_training.xml,
Town12|23|HardBreakRoute|3957.2|3950.2|9.3,A_HardBreak,HardBreakRoute,Town12,23,HardBreakRoute_6,3957.2,3950.2,9.3,routes_training.xml,
Town12|23|HardBreakRoute|3912.1|4296.9|189.0,A_HardBreak,HardBreakRoute,Town12,23,HardBreakRoute_7,3912.1,4296.9,189.0,routes_training.xml,
Town12|23|PedestrianCrossing|3746.5|4340.2|99.0,D_PedestrianCrossing,PedestrianCrossing,Town12,23,PedestrianCrossing_1,3746.5,4340.2,99.0,routes_training.xml,
Town12|23|HardBreakRoute|3592.3|4359.5|189.2,A_HardBreak,HardBreakRoute,Town12,23,HardBreakRoute_8,3592.3,4359.5,189.2,routes_training.xml,
Town12|23|HardBreakRoute|3127.5|4284.3|189.2,A_HardBreak,HardBreakRoute,Town12,23,HardBreakRoute_9,3127.5,4284.3,189.2,routes_training.xml,
Town12|23|HardBreakRoute|2720.4|4218.5|189.2,A_HardBreak,HardBreakRoute,Town12,23,HardBreakRoute_10,2720.4,4218.5,189.2,routes_training.xml,
Town12|23|HardBreakRoute|2528.6|4607.5|99.4,A_HardBreak,HardBreakRoute,Town12,23,HardBreakRoute_11,2528.6,4607.5,99.4,routes_training.xml,
Town12|23|ParkingCutIn|2407.9|4663.8|98.9,B_ParkingCutIn,ParkingCutIn,Town12,23,ParkingCutIn_1,2407.9,4663.8,98.9,routes_training.xml,
Town12|24|HardBreakRoute|987.7|2295.7|180.0,A_HardBreak,HardBreakRoute,Town12,24,HardBreakRoute_1,987.7,2295.7,180.0,routes_training.xml,
Town12|24|HardBreakRoute|470.9|3079.0|179.9,A_HardBreak,HardBreakRoute,Town12,24,HardBreakRoute_2,470.9,3079.0,179.9,routes_training.xml,
Town12|24|ParkingCutIn|-605.0|3597.8|90.0,B_ParkingCutIn,ParkingCutIn,Town12,24,ParkingCutIn_1,-605.0,3597.8,90.0,routes_training.xml,
Town12|24|PedestrianCrossing|-391.8|3773.0|89.6,D_PedestrianCrossing,PedestrianCrossing,Town12,24,PedestrianCrossing_1,-391.8,3773.0,89.6,routes_training.xml,
Town12|24|VehicleTurningRoute|-466.2|3811.5|179.9,C_VehicleTurning,VehicleTurningRoute,Town12,24,VehicleTurningRoute_1,-466.2,3811.5,179.9,routes_training.xml,
Town12|24|PedestrianCrossing|-500.0|3870.5|90.2,D_PedestrianCrossing,PedestrianCrossing,Town12,24,PedestrianCrossing_2,-500.0,3870.5,90.2,routes_training.xml,
Town12|24|HardBreakRoute|-1530.2|3915.9|180.4,A_HardBreak,HardBreakRoute,Town12,24,HardBreakRoute_3,-1530.2,3915.9,180.4,routes_training.xml,
Town12|24|HardBreakRoute|-1554.7|4074.2|0.2,A_HardBreak,HardBreakRoute,Town12,24,HardBreakRoute_4,-1554.7,4074.2,0.2,routes_training.xml,
Town12|24|HardBreakRoute|-830.1|4248.9|89.9,A_HardBreak,HardBreakRoute,Town12,24,HardBreakRoute_5,-830.1,4248.9,89.9,routes_training.xml,
Town12|24|HardBreakRoute|-1486.7|4881.1|180.3,A_HardBreak,HardBreakRoute,Town12,24,HardBreakRoute_6,-1486.7,4881.1,180.3,routes_training.xml,
Town12|24|HardBreakRoute|-2211.0|4880.1|180.3,A_HardBreak,HardBreakRoute,Town12,24,HardBreakRoute_7,-2211.0,4880.1,180.3,routes_training.xml,
Town12|25|HardBreakRoute|122.0|-82.7|0.0,A_HardBreak,HardBreakRoute,Town12,25,HardBreakRoute_1,122.0,-82.7,0.0,routes_training.xml,
Town12|25|HardBreakRoute|1500.0|-82.7|360.0,A_HardBreak,HardBreakRoute,Town12,25,HardBreakRoute_2,1500.0,-82.7,360.0,routes_training.xml,
Town12|25|HardBreakRoute|1721.8|-82.8|360.0,A_HardBreak,HardBreakRoute,Town12,25,HardBreakRoute_3,1721.8,-82.8,360.0,routes_training.xml,
Town12|25|HardBreakRoute|2377.0|-390.5|269.8,A_HardBreak,HardBreakRoute,Town12,25,HardBreakRoute_4,2377.0,-390.5,269.8,routes_training.xml,
Town12|25|HardBreakRoute|3056.5|-909.1|-0.2,A_HardBreak,HardBreakRoute,Town12,25,HardBreakRoute_5,3056.5,-909.1,-0.2,routes_training.xml,
Town12|25|HardBreakRoute|2913.1|-94.2|180.0,A_HardBreak,HardBreakRoute,Town12,25,HardBreakRoute_6,2913.1,-94.2,180.0,routes_training.xml,
Town12|25|HardBreakRoute|2783.2|-375.4|270.0,A_HardBreak,HardBreakRoute,Town12,25,HardBreakRoute_7,2783.2,-375.4,270.0,routes_training.xml,
Town12|26|HardBreakRoute|949.2|3512.1|279.1,A_HardBreak,HardBreakRoute,Town12,26,HardBreakRoute_1,949.2,3512.1,279.1,routes_training.xml,
Town12|26|HardBreakRoute|1427.9|3098.9|-0.1,A_HardBreak,HardBreakRoute,Town12,26,HardBreakRoute_2,1427.9,3098.9,-0.1,routes_training.xml,
Town12|26|HardBreakRoute|2476.1|3110.1|0.5,A_HardBreak,HardBreakRoute,Town12,26,HardBreakRoute_3,2476.1,3110.1,0.5,routes_training.xml,
Town12|26|HardBreakRoute|3858.3|5489.8|100.1,A_HardBreak,HardBreakRoute,Town12,26,HardBreakRoute_4,3858.3,5489.8,100.1,routes_training.xml,
Town12|26|HardBreakRoute|2219.3|6116.9|-169.6,A_HardBreak,HardBreakRoute,Town12,26,HardBreakRoute_5,2219.3,6116.9,-169.6,routes_training.xml,
Town12|27|HardBreakRoute|-1621.4|6471.4|-188.4,A_HardBreak,HardBreakRoute,Town12,27,HardBreakRoute_1,-1621.4,6471.4,-188.4,routes_training.xml,
Town12|27|HardBreakRoute|-2476.5|4110.1|-74.5,A_HardBreak,HardBreakRoute,Town12,27,HardBreakRoute_2,-2476.5,4110.1,-74.5,routes_training.xml,
Town12|27|HardBreakRoute|-1529.7|3132.5|-13.3,A_HardBreak,HardBreakRoute,Town12,27,HardBreakRoute_3,-1529.7,3132.5,-13.3,routes_training.xml,
Town12|27|HardBreakRoute|-1916.0|3284.7|146.5,A_HardBreak,HardBreakRoute,Town12,27,HardBreakRoute_4,-1916.0,3284.7,146.5,routes_training.xml,
Town12|27|HardBreakRoute|-2746.8|4038.8|-139.3,A_HardBreak,HardBreakRoute,Town12,27,HardBreakRoute_5,-2746.8,4038.8,-139.3,routes_training.xml,
Town12|28|HardBreakRoute|-3069.1|4012.5|305.5,A_HardBreak,HardBreakRoute,Town12,28,HardBreakRoute_1,-3069.1,4012.5,305.5,routes_training.xml,
Town12|28|HardBreakRoute|-3055.7|3019.4|212.8,A_HardBreak,HardBreakRoute,Town12,28,HardBreakRoute_2,-3055.7,3019.4,212.8,routes_training.xml,
Town12|28|HardBreakRoute|-3311.2|2076.8|259.9,A_HardBreak,HardBreakRoute,Town12,28,HardBreakRoute_3,-3311.2,2076.8,259.9,routes_training.xml,
Town12|28|VehicleTurningRoute|-3359.8|1956.8|242.8,C_VehicleTurning,VehicleTurningRoute,Town12,28,VehicleTurningRoute_1,-3359.8,1956.8,242.8,routes_training.xml,
Town12|28|HardBreakRoute|-2800.2|1848.8|37.0,A_HardBreak,HardBreakRoute,Town12,28,HardBreakRoute_4,-2800.2,1848.8,37.0,routes_training.xml,
Town12|28|HardBreakRoute|-2538.2|2430.7|153.4,A_HardBreak,HardBreakRoute,Town12,28,HardBreakRoute_5,-2538.2,2430.7,153.4,routes_training.xml,
Town12|28|HardBreakRoute|-2843.5|2988.1|111.5,A_HardBreak,HardBreakRoute,Town12,28,HardBreakRoute_6,-2843.5,2988.1,111.5,routes_training.xml,
Town12|28|HardBreakRoute|-2913.3|3333.9|121.3,A_HardBreak,HardBreakRoute,Town12,28,HardBreakRoute_7,-2913.3,3333.9,121.3,routes_training.xml,
Town12|29|HardBreakRoute|-1626.7|1606.6|-179.5,A_HardBreak,HardBreakRoute,Town12,29,HardBreakRoute_1,-1626.7,1606.6,-179.5,routes_training.xml,
Town12|29|HardBreakRoute|-2863.3|783.3|251.5,A_HardBreak,HardBreakRoute,Town12,29,HardBreakRoute_2,-2863.3,783.3,251.5,routes_training.xml,
Town12|29|HardBreakRoute|-3306.1|664.2|177.7,A_HardBreak,HardBreakRoute,Town12,29,HardBreakRoute_3,-3306.1,664.2,177.7,routes_training.xml,
Town12|29|HardBreakRoute|-3777.5|737.7|-81.8,A_HardBreak,HardBreakRoute,Town12,29,HardBreakRoute_4,-3777.5,737.7,-81.8,routes_training.xml,
Town12|29|HardBreakRoute|-3948.1|1734.3|194.4,A_HardBreak,HardBreakRoute,Town12,29,HardBreakRoute_5,-3948.1,1734.3,194.4,routes_training.xml,
Town12|30|HardBreakRoute|225.5|6100.9|180.0,A_HardBreak,HardBreakRoute,Town12,30,HardBreakRoute_1,225.5,6100.9,180.0,routes_training.xml,
Town12|30|HardBreakRoute|97.4|6100.9|180.0,A_HardBreak,HardBreakRoute,Town12,30,HardBreakRoute_2,97.4,6100.9,180.0,routes_training.xml,
Town12|30|VehicleTurningRoute|-711.8|6163.6|113.0,C_VehicleTurning,VehicleTurningRoute,Town12,30,VehicleTurningRoute_1,-711.8,6163.6,113.0,routes_training.xml,
Town12|30|HardBreakRoute|-817.5|5860.5|269.9,A_HardBreak,HardBreakRoute,Town12,30,HardBreakRoute_3,-817.5,5860.5,269.9,routes_training.xml,
Town12|30|HardBreakRoute|-819.0|5027.2|269.9,A_HardBreak,HardBreakRoute,Town12,30,HardBreakRoute_4,-819.0,5027.2,269.9,routes_training.xml,
Town12|30|VehicleTurningRoute|-495.9|5033.4|89.7,C_VehicleTurning,VehicleTurningRoute,Town12,30,VehicleTurningRoute_2,-495.9,5033.4,89.7,routes_training.xml,
Town12|30|HardBreakRoute|-535.4|5234.1|0.9,A_HardBreak,HardBreakRoute,Town12,30,HardBreakRoute_5,-535.4,5234.1,0.9,routes_training.xml,
Town12|30|HardBreakRoute|-374.1|5188.6|-47.7,A_HardBreak,HardBreakRoute,Town12,30,HardBreakRoute_6,-374.1,5188.6,-47.7,routes_training.xml,
Town12|30|HardBreakRoute|-168.0|5395.3|66.3,A_HardBreak,HardBreakRoute,Town12,30,HardBreakRoute_7,-168.0,5395.3,66.3,routes_training.xml,
Town12|31|ParkingCutIn|-710.9|3587.4|-90.0,B_ParkingCutIn,ParkingCutIn,Town12,31,ParkingCutIn_1,-710.9,3587.4,-90.0,routes_training.xml,
Town12|31|HardBreakRoute|-764.2|3490.1|179.9,A_HardBreak,HardBreakRoute,Town12,31,HardBreakRoute_1,-764.2,3490.1,179.9,routes_training.xml,
Town12|31|VehicleTurningRoute|-1158.2|3796.6|180.3,C_VehicleTurning,VehicleTurningRoute,Town12,31,VehicleTurningRoute_1,-1158.2,3796.6,180.3,routes_training.xml,
Town12|31|HardBreakRoute|-1215.9|3591.3|91.5,A_HardBreak,HardBreakRoute,Town12,31,HardBreakRoute_2,-1215.9,3591.3,91.5,routes_training.xml,
Town12|31|VehicleTurningRoute|-1156.6|3673.1|16.6,C_VehicleTurning,VehicleTurningRoute,Town12,31,VehicleTurningRoute_2,-1156.6,3673.1,16.6,routes_training.xml,
Town12|31|HardBreakRoute|-1527.0|3567.2|277.0,A_HardBreak,HardBreakRoute,Town12,31,HardBreakRoute_3,-1527.0,3567.2,277,routes_training.xml,
