route,config_name,scenario_group,frame,scenario_progress,num_dynamic_actors,dominant_actor_id,dominant_token_idx,D1,D2,D1_D2_ratio,pass_D1,pass_ratio,single_dominant,snapshot_path
route14,HardBreakRoute_2,HardBreakRoute,1350,-1,8,3709,8,5.40495,0.07944,68.04,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001350.npz
route14,HardBreakRoute_2,HardBreakRoute,1354,-1,8,3709,8,5.73828,0.08218,69.824,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001354.npz
route14,HardBreakRoute_2,HardBreakRoute,1358,-1,8,3709,8,6.11549,0.08593,71.165,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001358.npz
route14,HardBreakRoute_2,HardBreakRoute,1362,-1,8,3709,8,6.60691,0.09339,70.744,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001362.npz
route14,HardBreakRoute_2,HardBreakRoute,1366,-1,8,3709,8,6.96921,0.12218,57.042,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001366.npz
route14,HardBreakRoute_2,HardBreakRoute,1370,-1,8,3709,8,7.10804,0.27083,26.246,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001370.npz
route14,HardBreakRoute_2,HardBreakRoute,1374,-1,7,3709,7,7.21378,0.30905,23.342,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001374.npz
route14,HardBreakRoute_2,HardBreakRoute,1378,-1,7,3709,7,7.2151,0.34192,21.102,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001378.npz
route14,HardBreakRoute_2,HardBreakRoute,1382,-1,7,3709,7,6.92907,0.32548,21.289,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001382.npz
route14,HardBreakRoute_2,HardBreakRoute,1386,-1,7,3709,7,6.12858,0.29562,20.732,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001386.npz
route14,HardBreakRoute_2,HardBreakRoute,1390,-1,10,3709,10,4.52903,0.23843,18.995,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001390.npz
route14,HardBreakRoute_2,HardBreakRoute,1394,-1,9,3709,9,3.34556,0.30188,11.082,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001394.npz
route14,HardBreakRoute_2,HardBreakRoute,1398,-1,9,3709,9,1.9052,0.4268,4.464,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001398.npz
route14,HardBreakRoute_2,HardBreakRoute,1402,-1,9,3709,9,2.08955,0.07897,26.458,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001402.npz
route14,HardBreakRoute_2,HardBreakRoute,1406,-1,8,3884,4,0.42571,0.19447,2.189,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001406.npz
route14,HardBreakRoute_2,HardBreakRoute,1410,-1,9,3884,5,0.25044,0.18152,1.38,1,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001410.npz
route14,HardBreakRoute_2,HardBreakRoute,1414,-1,9,3858,4,0.24298,0.10458,2.323,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001414.npz
route14,HardBreakRoute_2,HardBreakRoute,1418,-1,9,3858,4,0.19301,0.09504,2.031,0,1,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001418.npz
route14,HardBreakRoute_2,HardBreakRoute,1422,-1,8,3858,3,0.46855,0.27177,1.724,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001422.npz
route14,HardBreakRoute_2,HardBreakRoute,1426,-1,8,3858,3,0.35305,0.18864,1.872,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001426.npz
route14,HardBreakRoute_2,HardBreakRoute,1430,-1,8,3858,3,0.88298,0.26588,3.321,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001430.npz
route14,HardBreakRoute_2,HardBreakRoute,1434,-1,8,3858,3,1.1165,0.31401,3.556,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001434.npz
route14,HardBreakRoute_2,HardBreakRoute,1438,-1,8,3858,3,0.38114,0.20264,1.881,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001438.npz
route14,HardBreakRoute_2,HardBreakRoute,1442,-1,8,3891,6,0.12781,0.10492,1.218,0,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001442.npz
route14,HardBreakRoute_2,HardBreakRoute,1446,-1,8,3858,3,0.15615,0.06578,2.374,0,1,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001446.npz
route14,HardBreakRoute_2,HardBreakRoute,1450,-1,8,3858,3,0.06833,0.0617,1.107,0,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001450.npz
route14,HardBreakRoute_2,HardBreakRoute,1454,-1,9,3706,8,0.09522,0.06368,1.495,0,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001454.npz
route14,HardBreakRoute_2,HardBreakRoute,1458,-1,9,3706,8,0.09247,0.05688,1.626,0,1,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001458.npz
route14,HardBreakRoute_2,HardBreakRoute,1462,-1,10,3706,9,0.05403,0.04842,1.081,0,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001462.npz
route14,HardBreakRoute_2,HardBreakRoute,1466,-1,10,3706,9,0.04534,0.03158,0.907,0,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001466.npz
route14,HardBreakRoute_2,HardBreakRoute,1470,-1,10,3898,7,0.04487,0.03688,0.897,0,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001470.npz
route14,HardBreakRoute_2,HardBreakRoute,1474,-1,10,3858,5,0.05101,0.04839,1.02,0,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001474.npz
route14,HardBreakRoute_2,HardBreakRoute,1478,-1,10,3898,7,0.05528,0.05354,1.032,0,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001478.npz
route14,HardBreakRoute_2,HardBreakRoute,1482,-1,10,3858,5,0.06348,0.03733,1.27,0,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001482.npz
route14,HardBreakRoute_2,HardBreakRoute,1486,-1,10,3858,5,0.11362,0.01832,2.272,0,1,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001486.npz
route14,HardBreakRoute_2,HardBreakRoute,1490,-1,9,3858,5,0.16344,0.13631,1.199,0,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001490.npz
route14,HardBreakRoute_2,HardBreakRoute,1494,-1,8,3898,7,0.21786,0.17223,1.265,1,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001494.npz
route14,HardBreakRoute_2,HardBreakRoute,1498,-1,8,3898,7,0.2652,0.16418,1.615,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001498.npz
route14,HardBreakRoute_2,HardBreakRoute,1502,-1,3,3898,3,0.28574,0.12894,2.216,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001502.npz
route14,HardBreakRoute_2,HardBreakRoute,1506,-1,3,3898,3,0.31276,0.15671,1.996,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001506.npz
route14,HardBreakRoute_2,HardBreakRoute,1510,-1,3,3898,3,0.34106,0.17141,1.99,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001510.npz
route14,HardBreakRoute_2,HardBreakRoute,1514,-1,3,3898,3,0.32415,0.18931,1.712,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001514.npz
route14,HardBreakRoute_2,HardBreakRoute,1518,-1,3,3898,3,0.29203,0.19454,1.501,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001518.npz
route14,HardBreakRoute_2,HardBreakRoute,1522,-1,3,3898,3,0.20817,0.1974,1.055,1,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001522.npz
route14,HardBreakRoute_2,HardBreakRoute,1526,-1,3,3858,2,0.18377,0.06839,2.687,0,1,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001526.npz
route14,HardBreakRoute_2,HardBreakRoute,1530,-1,3,3858,2,0.16188,0.02144,3.238,0,1,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001530.npz
route14,HardBreakRoute_2,HardBreakRoute,1534,-1,4,3858,2,0.15571,0.0196,3.114,0,1,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001534.npz
route14,HardBreakRoute_2,HardBreakRoute,1538,-1,4,3858,2,0.17095,0.02668,3.419,0,1,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001538.npz
route14,HardBreakRoute_2,HardBreakRoute,1542,-1,4,3858,2,0.1852,0.06435,2.878,0,1,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001542.npz
route14,HardBreakRoute_2,HardBreakRoute,1546,-1,4,3858,2,0.18221,0.10077,1.808,0,1,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001546.npz
route14,HardBreakRoute_2,HardBreakRoute,1550,-1,5,3858,3,0.19889,0.0677,2.938,0,1,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001550.npz
route14,HardBreakRoute_2,HardBreakRoute,1554,-1,5,3858,3,0.19454,0.04596,3.891,0,1,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001554.npz
route14,HardBreakRoute_2,HardBreakRoute,1558,-1,5,3858,3,0.18149,0.02617,3.63,0,1,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001558.npz
route14,HardBreakRoute_2,HardBreakRoute,1562,-1,5,3858,3,0.21332,0.01617,4.266,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001562.npz
route14,HardBreakRoute_2,HardBreakRoute,1566,-1,5,3858,3,0.24742,0.01876,4.948,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001566.npz
route14,HardBreakRoute_2,HardBreakRoute,1570,-1,5,3858,3,0.25247,0.06128,4.12,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001570.npz
route14,HardBreakRoute_2,HardBreakRoute,1574,-1,6,3858,3,0.22589,0.09396,2.404,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001574.npz
route14,HardBreakRoute_2,HardBreakRoute,1578,-1,6,3858,3,0.21188,0.07703,2.751,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001578.npz
route14,HardBreakRoute_2,HardBreakRoute,1582,-1,6,3858,3,0.26541,0.05874,4.519,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001582.npz
route14,HardBreakRoute_2,HardBreakRoute,1586,-1,6,3858,3,0.28996,0.04061,5.799,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001586.npz
route14,HardBreakRoute_2,HardBreakRoute,1590,-1,6,3858,3,0.26615,0.06365,4.182,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001590.npz
route14,HardBreakRoute_2,HardBreakRoute,1594,-1,6,3858,3,0.24989,0.07835,3.189,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001594.npz
route14,HardBreakRoute_2,HardBreakRoute,1598,-1,7,3915,6,0.06306,0.05071,1.244,0,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001598.npz
route14,HardBreakRoute_2,HardBreakRoute,1602,-1,7,3915,6,0.06328,0.04949,1.266,0,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001602.npz
route14,HardBreakRoute_2,HardBreakRoute,1606,-1,7,3915,6,0.06127,0.05407,1.133,0,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001606.npz
route14,HardBreakRoute_2,HardBreakRoute,1610,-1,7,3915,6,0.07511,0.05494,1.367,0,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001610.npz
route14,HardBreakRoute_2,HardBreakRoute,1614,-1,7,3783,7,1.33412,0.35523,3.756,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001614.npz
route14,HardBreakRoute_2,HardBreakRoute,1618,-1,7,3783,7,2.4473,0.46242,5.292,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001618.npz
route14,HardBreakRoute_2,HardBreakRoute,1622,-1,7,3783,7,3.57724,0.34725,10.302,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001622.npz
route14,HardBreakRoute_2,HardBreakRoute,1626,-1,7,3783,7,5.02839,0.14434,34.837,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001626.npz
route14,HardBreakRoute_2,HardBreakRoute,1630,-1,7,3783,7,5.95645,0.12948,46.002,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001630.npz
route14,HardBreakRoute_2,HardBreakRoute,1634,-1,7,3783,7,6.58833,0.09065,72.681,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001634.npz
route14,HardBreakRoute_2,HardBreakRoute,1638,-1,7,3783,7,6.79837,0.08666,78.451,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001638.npz
route14,HardBreakRoute_2,HardBreakRoute,1642,-1,7,3783,7,6.99869,0.09581,73.047,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001642.npz
route14,HardBreakRoute_2,HardBreakRoute,1646,-1,7,3783,7,7.27833,0.11517,63.196,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001646.npz
route14,HardBreakRoute_2,HardBreakRoute,1650,-1,7,3783,7,7.39919,0.19794,37.382,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001650.npz
route14,HardBreakRoute_2,HardBreakRoute,1654,-1,7,3783,7,7.25373,0.19822,36.594,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001654.npz
route14,HardBreakRoute_2,HardBreakRoute,1658,-1,7,3783,7,6.92014,0.16383,42.239,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001658.npz
route14,HardBreakRoute_2,HardBreakRoute,1662,-1,7,3783,7,6.59838,0.17717,37.243,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001662.npz
route14,HardBreakRoute_2,HardBreakRoute,1666,-1,7,3783,7,6.2804,0.23392,26.848,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001666.npz
route14,HardBreakRoute_2,HardBreakRoute,1670,-1,6,3783,6,5.57949,0.27213,20.503,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001670.npz
route14,HardBreakRoute_2,HardBreakRoute,1674,-1,7,3783,7,5.19139,0.20171,25.737,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001674.npz
route14,HardBreakRoute_2,HardBreakRoute,1678,-1,7,3783,7,4.49384,0.2354,19.09,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001678.npz
route14,HardBreakRoute_2,HardBreakRoute,1682,-1,7,3783,7,3.50182,0.31738,11.033,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001682.npz
route14,HardBreakRoute_2,HardBreakRoute,1686,-1,6,3915,5,1.18108,0.3274,3.607,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001686.npz
route14,HardBreakRoute_2,HardBreakRoute,1690,-1,6,3915,5,0.95537,0.36953,2.585,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001690.npz
route14,HardBreakRoute_2,HardBreakRoute,1694,-1,6,3915,5,0.34795,0.26287,1.324,1,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001694.npz
route14,HardBreakRoute_2,HardBreakRoute,1698,-1,6,3858,3,0.29092,0.27854,1.044,1,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001698.npz
route14,HardBreakRoute_2,HardBreakRoute,1702,-1,6,3898,4,0.39545,0.35023,1.129,1,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001702.npz
route14,HardBreakRoute_2,HardBreakRoute,1706,-1,6,3898,4,0.43559,0.40738,1.069,1,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001706.npz
route14,HardBreakRoute_2,HardBreakRoute,1710,-1,6,3898,4,0.47027,0.38063,1.235,1,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001710.npz
route14,HardBreakRoute_2,HardBreakRoute,1714,-1,6,3898,4,0.44142,0.41804,1.056,1,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001714.npz
route14,HardBreakRoute_2,HardBreakRoute,1718,-1,6,3898,4,0.46686,0.44604,1.047,1,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001718.npz
route14,HardBreakRoute_2,HardBreakRoute,1722,-1,7,3858,4,0.46278,0.45874,1.009,1,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001722.npz
route14,HardBreakRoute_2,HardBreakRoute,1726,-1,7,3898,5,0.48162,0.41105,1.172,1,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001726.npz
route14,HardBreakRoute_2,HardBreakRoute,1730,-1,7,3898,5,0.40527,0.4047,1.001,1,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001730.npz
route14,HardBreakRoute_2,HardBreakRoute,1734,-1,7,3858,4,0.44327,0.3448,1.286,1,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001734.npz
route14,HardBreakRoute_2,HardBreakRoute,1738,-1,7,3858,4,0.60673,0.34687,1.749,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001738.npz
route14,HardBreakRoute_2,HardBreakRoute,1742,-1,7,3858,4,0.70306,0.3588,1.959,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001742.npz
route14,HardBreakRoute_2,HardBreakRoute,1746,-1,7,3858,4,0.74452,0.31273,2.381,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001746.npz
route14,HardBreakRoute_2,HardBreakRoute,1750,-1,7,3858,4,0.74124,0.2825,2.624,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001750.npz
route14,HardBreakRoute_2,HardBreakRoute,1754,-1,7,3858,4,0.78206,0.2425,3.225,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001754.npz
route14,HardBreakRoute_2,HardBreakRoute,1758,-1,7,3858,4,0.76768,0.22016,3.487,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001758.npz
route14,HardBreakRoute_2,HardBreakRoute,1762,-1,7,3858,4,0.70677,0.16787,4.21,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001762.npz
route14,HardBreakRoute_2,HardBreakRoute,1766,-1,8,3858,5,0.64351,0.10279,6.261,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001766.npz
route14,HardBreakRoute_2,HardBreakRoute,1770,-1,8,3858,5,0.54242,0.09781,5.546,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001770.npz
route14,HardBreakRoute_2,HardBreakRoute,1774,-1,7,3858,4,0.38861,0.11163,3.481,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001774.npz
route14,HardBreakRoute_2,HardBreakRoute,1778,-1,7,3858,4,0.29512,0.08096,3.645,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001778.npz
route14,HardBreakRoute_2,HardBreakRoute,1782,-1,7,3858,4,0.23506,0.05684,4.136,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001782.npz
route14,HardBreakRoute_2,HardBreakRoute,1786,-1,7,3858,4,0.33669,0.04811,6.734,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001786.npz
route14,HardBreakRoute_2,HardBreakRoute,1790,-1,7,3858,4,0.31258,0.04599,6.252,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001790.npz
route14,HardBreakRoute_2,HardBreakRoute,1794,-1,7,3858,4,0.31432,0.0787,3.994,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001794.npz
route14,HardBreakRoute_2,HardBreakRoute,1798,-1,7,3858,4,0.31559,0.09416,3.352,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001798.npz
route14,HardBreakRoute_2,HardBreakRoute,1802,-1,7,3858,4,0.32838,0.07344,4.471,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001802.npz
route14,HardBreakRoute_2,HardBreakRoute,1806,-1,7,3858,4,0.21213,0.07625,2.782,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001806.npz
route14,HardBreakRoute_2,HardBreakRoute,1810,-1,7,3858,4,0.14511,0.08238,1.761,0,1,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001810.npz
route14,HardBreakRoute_2,HardBreakRoute,1814,-1,8,3858,5,0.16446,0.06575,2.501,0,1,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001814.npz
route14,HardBreakRoute_2,HardBreakRoute,1818,-1,8,3858,5,0.32011,0.14218,2.251,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001818.npz
route14,HardBreakRoute_2,HardBreakRoute,1822,-1,7,3858,4,0.37888,0.21821,1.736,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001822.npz
route14,HardBreakRoute_2,HardBreakRoute,1826,-1,7,3858,4,0.32339,0.22372,1.446,1,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001826.npz
route14,HardBreakRoute_2,HardBreakRoute,1830,-1,7,3858,4,0.32408,0.23298,1.391,1,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001830.npz
route14,HardBreakRoute_2,HardBreakRoute,1834,-1,7,3858,4,0.29437,0.20554,1.432,1,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001834.npz
route14,HardBreakRoute_2,HardBreakRoute,1838,-1,7,3858,4,0.26211,0.15555,1.685,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001838.npz
route14,HardBreakRoute_2,HardBreakRoute,1842,-1,7,3858,4,0.27416,0.16655,1.646,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001842.npz
route14,HardBreakRoute_2,HardBreakRoute,1846,-1,7,3858,4,0.30739,0.17517,1.755,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001846.npz
route14,HardBreakRoute_2,HardBreakRoute,1850,-1,7,3858,4,0.31514,0.12966,2.43,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001850.npz
route14,HardBreakRoute_2,HardBreakRoute,1854,-1,7,3858,4,0.27125,0.07029,3.859,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001854.npz
route14,HardBreakRoute_2,HardBreakRoute,1858,-1,7,3858,4,0.27413,0.11529,2.378,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001858.npz
route14,HardBreakRoute_2,HardBreakRoute,1862,-1,8,3858,5,0.27395,0.18997,1.442,1,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001862.npz
route14,HardBreakRoute_2,HardBreakRoute,1866,-1,7,3858,4,0.29893,0.191,1.565,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001866.npz
route14,HardBreakRoute_2,HardBreakRoute,1870,-1,7,3858,4,0.29457,0.13135,2.243,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001870.npz
route14,HardBreakRoute_2,HardBreakRoute,1874,-1,7,3858,4,0.2927,0.16651,1.758,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001874.npz
route14,HardBreakRoute_2,HardBreakRoute,1878,-1,7,3858,4,0.27919,0.19152,1.458,1,0,0,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001878.npz
route14,HardBreakRoute_2,HardBreakRoute,1882,-1,7,3858,4,0.27639,0.17095,1.617,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001882.npz
route14,HardBreakRoute_2,HardBreakRoute,1886,-1,7,3858,4,0.26506,0.14037,1.888,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001886.npz
route14,HardBreakRoute_2,HardBreakRoute,1890,-1,7,3858,4,0.30523,0.15253,2.001,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001890.npz
route14,HardBreakRoute_2,HardBreakRoute,1894,-1,7,3858,4,0.31599,0.16708,1.891,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001894.npz
route14,HardBreakRoute_2,HardBreakRoute,1898,-1,7,3858,4,0.30564,0.17612,1.735,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001898.npz
route14,HardBreakRoute_2,HardBreakRoute,1902,-1,7,3858,4,0.31671,0.1486,2.131,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001902.npz
route14,HardBreakRoute_2,HardBreakRoute,1906,-1,7,3858,4,0.27465,0.0787,3.49,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001906.npz
route14,HardBreakRoute_2,HardBreakRoute,1910,-1,7,3858,4,0.28968,0.10955,2.644,1,1,1,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001910.npz
