unique_instance_id,scenario_group,scenario_type,town,route_id,scenario_xml_name,trigger_x,trigger_y,trigger_yaw,source_file,notes
Town13|7|HardBreakRoute|-3396.5|4159.4|0.3,A_HardBreak,HardBreakRoute,Town13,7,HardBreakRoute_4,-3396.49,4159.42,0.30,routes_validation_07.xml,
Town13|7|HardBreakRoute|-3275.1|3932.8|180.2,A_HardBreak,HardBreakRoute,Town13,7,HardBreakRoute_5,-3275.1,3932.8,180.2,routes_validation_07.xml,
Town13|7|HardBreakRoute|-3417.5|3764.7|270.7,A_HardBreak,HardBreakRoute,Town13,7,HardBreakRoute_6,-3417.5,3764.7,270.7,routes_validation_07.xml,
Town13|7|HardBreakRoute|-3694.8|3586.9|266.6,A_HardBreak,HardBreakRoute,Town13,7,HardBreakRoute_7,-3694.8,3586.9,266.6,routes_validation_07.xml,
Town13|7|HardBreakRoute|-3828.4|2522.2|278.7,A_HardBreak,HardBreakRoute,Town13,7,HardBreakRoute_8,-3828.4,2522.2,278.7,routes_validation_07.xml,
Town13|7|HardBreakRoute|-4037.9|1592.7|244.7,A_HardBreak,HardBreakRoute,Town13,7,HardBreakRoute_9,-4037.9,1592.7,244.7,routes_validation_07.xml,
Town13|7|HardBreakRoute|-4243.6|113.7|0.1,A_HardBreak,HardBreakRoute,Town13,7,HardBreakRoute_10,-4243.6,113.7,0.1,routes_validation_07.xml,
Town13|7|HardBreakRoute|-4112.2|-59.4|0.1,A_HardBreak,HardBreakRoute,Town13,7,HardBreakRoute_11,-4112.2,-59.4,0.1,routes_validation_07.xml,
Town13|8|VehicleTurningRoute|-4491.7|5734.0|180.5,C_VehicleTurning,VehicleTurningRoute,Town13,8,VehicleTurningRoute_1,-4491.7,5734.0,180.5,routes_validation_08.xml,
Town13|8|VehicleTurningRoute|-4464.4|4722.9|180.2,C_VehicleTurning,VehicleTurningRoute,Town13,8,VehicleTurningRoute_2,-4464.4,4722.9,180.2,routes_validation_08.xml,
Town13|8|HardBreakRoute|-2188.3|5905.4|176.2,A_HardBreak,HardBreakRoute,Town13,8,HardBreakRoute_1,-2188.3,5905.4,176.2,routes_validation_08.xml,
Town13|8|HardBreakRoute|-3713.0|5854.8|270.8,A_HardBreak,HardBreakRoute,Town13,8,HardBreakRoute_2,-3713.0,5854.8,270.8,routes_validation_08.xml,
Town13|8|HardBreakRoute|-3709.2|5355.0|90.8,A_HardBreak,HardBreakRoute,Town13,8,HardBreakRoute_3,-3709.2,5355.0,90.8,routes_validation_08.xml,
Town13|8|HardBreakRoute|-5117.1|5871.7|-177.3,A_HardBreak,HardBreakRoute,Town13,8,HardBreakRoute_4,-5117.1,5871.7,-177.3,routes_validation_08.xml,
Town13|8|HardBreakRoute|-4534.9|4829.1|271.0,A_HardBreak,HardBreakRoute,Town13,8,HardBreakRoute_5,-4534.9,4829.1,271.0,routes_validation_08.xml,
Town13|8|HardBreakRoute|-4506.2|4558.8|0.0,A_HardBreak,HardBreakRoute,Town13,8,HardBreakRoute_6,-4506.2,4558.8,0.0,routes_validation_08.xml,
Town13|8|HardBreakRoute|-5745.6|4704.9|-88.9,A_HardBreak,HardBreakRoute,Town13,8,HardBreakRoute_8,-5745.6,4704.9,-88.9,routes_validation_08.xml,
Town13|8|HardBreakRoute|-5727.8|3613.7|-88.9,A_HardBreak,HardBreakRoute,Town13,8,HardBreakRoute_9,-5727.8,3613.7,-88.9,routes_validation_08.xml,
Town13|8|HardBreakRoute|-4577.7|4847.0|176.4,A_HardBreak,HardBreakRoute,Town13,8,HardBreakRoute_7,-4577.7,4847.0,176.4,routes_validation_08.xml,
Town13|9|PedestrianCrossing|5791.9|3913.6|90.6,D_PedestrianCrossing,PedestrianCrossing,Town13,9,PedestrianCrossing_1,5791.9,3913.6,90.6,routes_validation_09.xml,
Town13|9|PedestrianCrossing|5223.2|4050.5|269.8,D_PedestrianCrossing,PedestrianCrossing,Town13,9,PedestrianCrossing_2,5223.2,4050.5,269.8,routes_validation_09.xml,
Town13|9|PedestrianCrossing|5222.7|3852.9|269.8,D_PedestrianCrossing,PedestrianCrossing,Town13,9,PedestrianCrossing_3,5222.7,3852.9,269.8,routes_validation_09.xml,
Town13|9|PedestrianCrossing|4625.0|3492.5|101.1,D_PedestrianCrossing,PedestrianCrossing,Town13,9,PedestrianCrossing_4,4625.0,3492.5,101.1,routes_validation_09.xml,
Town13|9|PedestrianCrossing|3101.6|5414.6|180.3,D_PedestrianCrossing,PedestrianCrossing,Town13,9,PedestrianCrossing_6,3101.6,5414.6,180.3,routes_validation_09.xml,
Town13|9|PedestrianCrossing|3351.4|4985.4|1.2,D_PedestrianCrossing,PedestrianCrossing,Town13,9,PedestrianCrossing_7,3351.4,4985.4,1.2,routes_validation_09.xml,
Town13|9|ParkingCutIn|5223.0|3962.6|269.8,B_ParkingCutIn,ParkingCutIn,Town13,9,ParkingCutIn_1,5223.0,3962.6,269.8,routes_validation_09.xml,
Town13|9|ParkingCutIn|4970.3|3453.7|269.5,B_ParkingCutIn,ParkingCutIn,Town13,9,ParkingCutIn_2,4970.3,3453.7,269.5,routes_validation_09.xml,
Town13|9|ParkingCutIn|5012.2|3333.5|-0.1,B_ParkingCutIn,ParkingCutIn,Town13,9,ParkingCutIn_3,5012.2,3333.5,-0.1,routes_validation_09.xml,
Town13|9|ParkingCutIn|5221.2|3303.3|269.8,B_ParkingCutIn,ParkingCutIn,Town13,9,ParkingCutIn_4,5221.2,3303.3,269.8,routes_validation_09.xml,
Town13|9|HardBreakRoute|3381.7|5372.7|177.2,A_HardBreak,HardBreakRoute,Town13,9,HardBreakRoute_3,3381.7,5372.7,177.2,routes_validation_09.xml,
Town13|9|HardBreakRoute|3575.1|4990.0|1.2,A_HardBreak,HardBreakRoute,Town13,9,HardBreakRoute_4,3575.1,4990.0,1.2,routes_validation_09.xml,
Town13|9|HardBreakRoute|3136.1|4773.2|270.7,A_HardBreak,HardBreakRoute,Town13,9,HardBreakRoute_5,3136.1,4773.2,270.7,routes_validation_09.xml,
Town13|9|HardBreakRoute|3229.4|4604.4|1.4,A_HardBreak,HardBreakRoute,Town13,9,HardBreakRoute_6,3229.4,4604.4,1.4,routes_validation_09.xml,
Town13|9|HardBreakRoute|3314.4|4606.4|1.4,A_HardBreak,HardBreakRoute,Town13,9,HardBreakRoute_7,3314.4,4606.4,1.4,routes_validation_09.xml,
Town13|9|HardBreakRoute|3842.6|4827.8|76.4,A_HardBreak,HardBreakRoute,Town13,9,HardBreakRoute_8,3842.6,4827.8,76.4,routes_validation_09.xml,
Town13|9|HardBreakRoute|3671.7|5011.4|96.2,A_HardBreak,HardBreakRoute,Town13,9,HardBreakRoute_9,3671.7,5011.4,96.2,routes_validation_09.xml,
Town13|9|PedestrianCrossing|4420.7|3910.2|105.3,D_PedestrianCrossing,PedestrianCrossing,Town13,9,PedestrianCrossing_5,4420.7,3910.2,105.3,routes_validation_09.xml,
Town13|9|HardBreakRoute|4398.9|4237.4|90.3,A_HardBreak,HardBreakRoute,Town13,9,HardBreakRoute_1,4398.9,4237.4,90.3,routes_validation_09.xml,
Town13|9|HardBreakRoute|4398.7|4853.6|92.8,A_HardBreak,HardBreakRoute,Town13,9,HardBreakRoute_2,4398.7,4853.6,92.8,routes_validation_09.xml,
Town13|9|VehicleTurningRoute|3632.4|4991.2|1.2,C_VehicleTurning,VehicleTurningRoute,Town13,9,VehicleTurningRoute_1,3632.4,4991.2,1.2,routes_validation_09.xml,
Town13|10|VehicleTurningRoute|6623.2|4008.6|270.5,C_VehicleTurning,VehicleTurningRoute,Town13,10,VehicleTurningRoute_2,6623.2,4008.6,270.5,routes_validation_10.xml,
Town13|10|VehicleTurningRoute|3622.9|628.7|271.0,C_VehicleTurning,VehicleTurningRoute,Town13,10,VehicleTurningRoute_5,3622.9,628.7,271.0,routes_validation_10.xml,
Town13|10|PedestrianCrossing|2968.9|637.1|93.6,D_PedestrianCrossing,PedestrianCrossing,Town13,10,PedestrianCrossing_9,2968.90,637.11,93.64,routes_validation_10.xml,
Town13|10|ParkingCutIn|6090.7|4289.8|270.6,B_ParkingCutIn,ParkingCutIn,Town13,10,ParkingCutIn_1,6090.7,4289.8,270.6,routes_validation_10.xml,
Town13|10|PedestrianCrossing|7042.3|4421.6|270.9,D_PedestrianCrossing,PedestrianCrossing,Town13,10,PedestrianCrossing_1,7042.30,4421.61,270.94,routes_validation_10.xml,
Town13|10|VehicleTurningRoute|7044.3|4299.9|270.9,C_VehicleTurning,VehicleTurningRoute,Town13,10,VehicleTurningRoute_1,7044.3,4299.9,270.9,routes_validation_10.xml,
Town13|10|ParkingCutIn|6753.2|3976.9|-0.3,B_ParkingCutIn,ParkingCutIn,Town13,10,ParkingCutIn_3,6753.2,3976.9,-0.3,routes_validation_10.xml,
Town13|10|PedestrianCrossing|6904.9|3851.2|270.4,D_PedestrianCrossing,PedestrianCrossing,Town13,10,PedestrianCrossing_2,6904.92,3851.22,270.45,routes_validation_10.xml,
Town13|10|ParkingCutIn|6928.8|3543.0|-0.6,B_ParkingCutIn,ParkingCutIn,Town13,10,ParkingCutIn_4,6928.8,3543.0,-0.6,routes_validation_10.xml,
Town13|10|PedestrianCrossing|6989.0|3542.4|-0.6,D_PedestrianCrossing,PedestrianCrossing,Town13,10,PedestrianCrossing_3,6989.0,3542.4,-0.6,routes_validation_10.xml,
Town13|10|PedestrianCrossing|7060.4|3398.1|-89.2,D_PedestrianCrossing,PedestrianCrossing,Town13,10,PedestrianCrossing_4,7060.45,3398.09,-89.25,routes_validation_10.xml,
Town13|10|PedestrianCrossing|6324.7|2371.5|-151.3,D_PedestrianCrossing,PedestrianCrossing,Town13,10,PedestrianCrossing_6,6324.7,2371.5,-151.3,routes_validation_10.xml,
Town13|10|ParkingCutIn|3616.0|1012.9|271.0,B_ParkingCutIn,ParkingCutIn,Town13,10,ParkingCutIn_5,3616.0,1012.9,271.0,routes_validation_10.xml,
Town13|10|ParkingCutIn|3345.8|856.4|270.1,B_ParkingCutIn,ParkingCutIn,Town13,10,ParkingCutIn_6,3345.8,856.4,270.1,routes_validation_10.xml,
Town13|10|PedestrianCrossing|3407.9|602.2|180.7,D_PedestrianCrossing,PedestrianCrossing,Town13,10,PedestrianCrossing_8,3407.9,602.2,180.7,routes_validation_10.xml,
Town13|10|ParkingCutIn|3148.7|472.5|270.9,B_ParkingCutIn,ParkingCutIn,Town13,10,ParkingCutIn_8,3148.7,472.5,270.9,routes_validation_10.xml,
Town13|10|PedestrianCrossing|7056.8|3155.5|-90.2,D_PedestrianCrossing,PedestrianCrossing,Town13,10,PedestrianCrossing_5,7056.75,3155.51,-90.19,routes_validation_10.xml,
Town13|10|PedestrianCrossing|4266.9|1010.6|178.0,D_PedestrianCrossing,PedestrianCrossing,Town13,10,PedestrianCrossing_7,4266.89,1010.63,177.99,routes_validation_10.xml,
Town13|10|HardBreakRoute|5920.7|1819.3|213.4,A_HardBreak,HardBreakRoute,Town13,10,HardBreakRoute_4,5920.7,1819.3,213.4,routes_validation_10.xml,
Town13|10|HardBreakRoute|5162.0|1268.0|219.7,A_HardBreak,HardBreakRoute,Town13,10,HardBreakRoute_6,5162.0,1268.0,219.7,routes_validation_10.xml,
Town13|10|VehicleTurningRoute|4531.4|981.6|111.6,C_VehicleTurning,VehicleTurningRoute,Town13,10,VehicleTurningRoute_3,4531.4,981.6,111.6,routes_validation_10.xml,
Town13|10|HardBreakRoute|2949.3|1053.6|178.0,A_HardBreak,HardBreakRoute,Town13,10,HardBreakRoute_8,2949.3,1053.6,178.0,routes_validation_10.xml,
Town13|10|ParkingCutIn|6879.2|4557.5|0.1,B_ParkingCutIn,ParkingCutIn,Town13,10,ParkingCutIn_2,6879.2,4557.5,0.1,routes_validation_10.xml,
Town13|10|HardBreakRoute|6859.0|4254.8|-178.8,A_HardBreak,HardBreakRoute,Town13,10,HardBreakRoute_1,6859.0,4254.8,-178.8,routes_validation_10.xml,
Town13|10|HardBreakRoute|7040.5|2848.5|259.5,A_HardBreak,HardBreakRoute,Town13,10,HardBreakRoute_2,7040.5,2848.5,259.5,routes_validation_10.xml,
Town13|10|ParkingCutIn|3471.8|701.4|0.1,B_ParkingCutIn,ParkingCutIn,Town13,10,ParkingCutIn_7,3471.8,701.4,0.1,routes_validation_10.xml,
Town13|10|ParkingCutIn|2976.9|378.7|89.4,B_ParkingCutIn,ParkingCutIn,Town13,10,ParkingCutIn_9,2976.9,378.7,89.4,routes_validation_10.xml,
Town13|10|HardBreakRoute|7009.5|2726.5|251.9,A_HardBreak,HardBreakRoute,Town13,10,HardBreakRoute_3,7009.5,2726.5,251.9,routes_validation_10.xml,
Town13|10|HardBreakRoute|5540.1|1550.7|216.5,A_HardBreak,HardBreakRoute,Town13,10,HardBreakRoute_5,5540.1,1550.7,216.5,routes_validation_10.xml,
Town13|10|HardBreakRoute|4481.1|1025.9|195.3,A_HardBreak,HardBreakRoute,Town13,10,HardBreakRoute_7,4481.1,1025.9,195.3,routes_validation_10.xml,
Town13|11|VehicleTurningRoute|7036.4|4782.6|270.9,C_VehicleTurning,VehicleTurningRoute,Town13,11,VehicleTurningRoute_1,7036.4,4782.6,270.9,routes_validation_11.xml,
Town13|11|VehicleTurningRoute|6772.5|4880.5|90.5,C_VehicleTurning,VehicleTurningRoute,Town13,11,VehicleTurningRoute_2,6772.5,4880.5,90.5,routes_validation_11.xml,
Town13|11|VehicleTurningRoute|7048.6|4036.0|-89.1,C_VehicleTurning,VehicleTurningRoute,Town13,11,VehicleTurningRoute_3,7048.6,4036.0,-89.1,routes_validation_11.xml,
Town13|11|VehicleTurningRoute|5782.5|4811.7|270.9,C_VehicleTurning,VehicleTurningRoute,Town13,11,VehicleTurningRoute_5,5782.5,4811.7,270.9,routes_validation_11.xml,
Town13|11|VehicleTurningRoute|6505.5|4605.9|270.9,C_VehicleTurning,VehicleTurningRoute,Town13,11,VehicleTurningRoute_6,6505.5,4605.9,270.9,routes_validation_11.xml,
Town13|11|HardBreakRoute|6313.9|5110.0|90.9,A_HardBreak,HardBreakRoute,Town13,11,HardBreakRoute_9,6313.9,5110.0,90.9,routes_validation_11.xml,
Town13|11|HardBreakRoute|6818.1|4359.8|0.0,A_HardBreak,HardBreakRoute,Town13,11,HardBreakRoute_10,6818.1,4359.8,0.0,routes_validation_11.xml,
Town13|11|PedestrianCrossing|7030.4|5150.8|270.9,D_PedestrianCrossing,PedestrianCrossing,Town13,11,PedestrianCrossing_1,7030.4,5150.8,270.9,routes_validation_11.xml,
Town13|11|PedestrianCrossing|7032.9|4996.3|270.9,D_PedestrianCrossing,PedestrianCrossing,Town13,11,PedestrianCrossing_2,7032.9,4996.3,270.9,routes_validation_11.xml,
Town13|11|ParkingCutIn|6773.7|4745.7|90.5,B_ParkingCutIn,ParkingCutIn,Town13,11,ParkingCutIn_3,6773.7,4745.7,90.5,routes_validation_11.xml,
Town13|11|ParkingCutIn|6773.1|4815.8|90.5,B_ParkingCutIn,ParkingCutIn,Town13,11,ParkingCutIn_4,6773.1,4815.8,90.5,routes_validation_11.xml,
Town13|11|PedestrianCrossing|6777.8|4617.0|-89.5,D_PedestrianCrossing,PedestrianCrossing,Town13,11,PedestrianCrossing_3,6777.77,4616.99,-89.51,routes_validation_11.xml,
Town13|11|ParkingCutIn|6880.3|3973.2|179.7,B_ParkingCutIn,ParkingCutIn,Town13,11,ParkingCutIn_7,6880.3,3973.2,179.7,routes_validation_11.xml,
Town13|11|PedestrianCrossing|6698.2|3974.2|179.7,D_PedestrianCrossing,PedestrianCrossing,Town13,11,PedestrianCrossing_4,6698.25,3974.15,179.71,routes_validation_11.xml,
Town13|11|ParkingCutIn|6620.3|3995.5|90.5,B_ParkingCutIn,ParkingCutIn,Town13,11,ParkingCutIn_8,6620.3,3995.5,90.5,routes_validation_11.xml,
Town13|11|PedestrianCrossing|5787.2|4292.5|90.8,D_PedestrianCrossing,PedestrianCrossing,Town13,11,PedestrianCrossing_5,5787.21,4292.51,90.85,routes_validation_11.xml,
Town13|11|ParkingCutIn|6086.7|4382.7|90.6,B_ParkingCutIn,ParkingCutIn,Town13,11,ParkingCutIn_9,6086.7,4382.7,90.6,routes_validation_11.xml,
Town13|11|PedestrianCrossing|5776.8|4989.7|90.9,D_PedestrianCrossing,PedestrianCrossing,Town13,11,PedestrianCrossing_8,5776.8,4989.7,90.9,routes_validation_11.xml,
Town13|11|ParkingCutIn|5593.2|5066.1|0.7,B_ParkingCutIn,ParkingCutIn,Town13,11,ParkingCutIn_11,5593.2,5066.1,0.7,routes_validation_11.xml,
Town13|11|ParkingCutIn|5763.6|4759.3|180.4,B_ParkingCutIn,ParkingCutIn,Town13,11,ParkingCutIn_13,5763.6,4759.3,180.4,routes_validation_11.xml,
Town13|11|PedestrianCrossing|6320.3|4699.9|90.9,D_PedestrianCrossing,PedestrianCrossing,Town13,11,PedestrianCrossing_10,6320.31,4699.91,90.90,routes_validation_11.xml,
Town13|11|PedestrianCrossing|6315.5|5004.8|90.9,D_PedestrianCrossing,PedestrianCrossing,Town13,11,PedestrianCrossing_11,6315.52,5004.84,90.90,routes_validation_11.xml,
Town13|11|ParkingCutIn|6331.6|5223.3|0.2,B_ParkingCutIn,ParkingCutIn,Town13,11,ParkingCutIn_14,6331.6,5223.3,0.2,routes_validation_11.xml,
Town13|11|PedestrianCrossing|6497.4|5130.4|270.9,D_PedestrianCrossing,PedestrianCrossing,Town13,11,PedestrianCrossing_12,6497.39,5130.45,270.88,routes_validation_11.xml,
Town13|11|ParkingCutIn|6498.5|5056.1|270.9,B_ParkingCutIn,ParkingCutIn,Town13,11,ParkingCutIn_15,6498.5,5056.1,270.9,routes_validation_11.xml,
Town13|11|PedestrianCrossing|6502.0|4833.2|270.9,D_PedestrianCrossing,PedestrianCrossing,Town13,11,PedestrianCrossing_13,6501.97,4833.18,270.88,routes_validation_11.xml,
Town13|11|ParkingCutIn|6778.5|4536.2|-89.5,B_ParkingCutIn,ParkingCutIn,Town13,11,ParkingCutIn_6,6778.5,4536.2,-89.5,routes_validation_11.xml,
Town13|11|VehicleTurningRoute|5857.6|4128.2|179.4,C_VehicleTurning,VehicleTurningRoute,Town13,11,VehicleTurningRoute_4,5857.6,4128.2,179.4,routes_validation_11.xml,
Town13|11|PedestrianCrossing|5829.0|4506.8|180.1,D_PedestrianCrossing,PedestrianCrossing,Town13,11,PedestrianCrossing_6,5829.00,4506.80,180.06,routes_validation_11.xml,
Town13|11|ParkingCutIn|5783.0|4574.7|90.9,B_ParkingCutIn,ParkingCutIn,Town13,11,ParkingCutIn_10,5783.0,4574.7,90.9,routes_validation_11.xml,
Town13|11|PedestrianCrossing|5781.1|4701.3|90.8,D_PedestrianCrossing,PedestrianCrossing,Town13,11,PedestrianCrossing_7,5781.12,4701.33,90.85,routes_validation_11.xml,
Town13|11|ParkingCutIn|5779.0|5044.5|270.9,B_ParkingCutIn,ParkingCutIn,Town13,11,ParkingCutIn_12,5779.0,5044.5,270.9,routes_validation_11.xml,
Town13|11|ParkingCutIn|6770.9|5424.9|-89.5,B_ParkingCutIn,ParkingCutIn,Town13,11,ParkingCutIn_1,6770.9,5424.9,-89.5,routes_validation_11.xml,
Town13|11|ParkingCutIn|6886.0|5225.3|0.2,B_ParkingCutIn,ParkingCutIn,Town13,11,ParkingCutIn_2,6886.0,5225.3,0.2,routes_validation_11.xml,
Town13|11|ParkingCutIn|6905.3|4931.5|-0.1,B_ParkingCutIn,ParkingCutIn,Town13,11,ParkingCutIn_5,6905.3,4931.5,-0.1,routes_validation_11.xml,
Town13|11|HardBreakRoute|7026.8|4974.2|90.9,A_HardBreak,HardBreakRoute,Town13,11,HardBreakRoute_2,7026.8,4974.2,90.9,routes_validation_11.xml,
Town13|11|HardBreakRoute|6874.1|5077.2|180.6,A_HardBreak,HardBreakRoute,Town13,11,HardBreakRoute_3,6874.1,5077.2,180.6,routes_validation_11.xml,
Town13|11|HardBreakRoute|6971.6|3972.8|179.7,A_HardBreak,HardBreakRoute,Town13,11,HardBreakRoute_6,6971.6,3972.8,179.7,routes_validation_11.xml,
Town13|11|HardBreakRoute|6226.1|4510.2|0.1,A_HardBreak,HardBreakRoute,Town13,11,HardBreakRoute_8,6226.1,4510.2,0.1,routes_validation_11.xml,
Town13|11|ParkingCutIn|6638.1|4557.2|0.1,B_ParkingCutIn,ParkingCutIn,Town13,11,ParkingCutIn_16,6638.1,4557.2,0.1,routes_validation_11.xml,
Town13|11|HardBreakRoute|7045.6|4222.2|-89.1,A_HardBreak,HardBreakRoute,Town13,11,HardBreakRoute_5,7045.6,4222.2,-89.1,routes_validation_11.xml,
Town13|11|HardBreakRoute|7034.3|4910.9|270.9,A_HardBreak,HardBreakRoute,Town13,11,HardBreakRoute_1,7034.3,4910.9,270.9,routes_validation_11.xml,
Town13|11|HardBreakRoute|6824.5|4260.6|1.2,A_HardBreak,HardBreakRoute,Town13,11,HardBreakRoute_4,6824.5,4260.6,1.2,routes_validation_11.xml,
Town13|11|HardBreakRoute|6027.2|4126.6|179.4,A_HardBreak,HardBreakRoute,Town13,11,HardBreakRoute_7,6027.2,4126.6,179.4,routes_validation_11.xml,
Town13|11|HardBreakRoute|5971.9|4359.1|0.0,A_HardBreak,HardBreakRoute,Town13,11,HardBreakRoute_11,5971.9,4359.1,0.0,routes_validation_11.xml,
Town13|12|PedestrianCrossing|2584.8|2285.4|0.5,D_PedestrianCrossing,PedestrianCrossing,Town13,12,PedestrianCrossing_1,2584.8,2285.4,0.5,routes_validation_12.xml,
Town13|12|VehicleTurningRoute|2729.5|3677.0|1.0,C_VehicleTurning,VehicleTurningRoute,Town13,12,VehicleTurningRoute_1,2729.5,3677.0,1.0,routes_validation_12.xml,
Town13|12|VehicleTurningRoute|2640.6|4482.5|270.3,C_VehicleTurning,VehicleTurningRoute,Town13,12,VehicleTurningRoute_5,2640.6,4482.5,270.3,routes_validation_12.xml,
Town13|12|VehicleTurningRoute|2991.2|5579.8|-17.2,C_VehicleTurning,VehicleTurningRoute,Town13,12,VehicleTurningRoute_6,2991.2,5579.8,-17.2,routes_validation_12.xml,
Town13|12|VehicleTurningRoute|3193.9|5267.2|181.3,C_VehicleTurning,VehicleTurningRoute,Town13,12,VehicleTurningRoute_8,3193.9,5267.2,181.3,routes_validation_12.xml,
Town13|12|VehicleTurningRoute|2834.5|5637.7|152.3,C_VehicleTurning,VehicleTurningRoute,Town13,12,VehicleTurningRoute_9,2834.5,5637.7,152.3,routes_validation_12.xml,
Town13|12|ParkingCutIn|2539.7|2285.0|0.5,B_ParkingCutIn,ParkingCutIn,Town13,12,ParkingCutIn_1,2539.7,2285.0,0.5,routes_validation_12.xml,
Town13|12|HardBreakRoute|2639.2|3143.2|91.1,A_HardBreak,HardBreakRoute,Town13,12,HardBreakRoute_3,2639.21,3143.18,91.13,routes_validation_12.xml,
Town13|12|HardBreakRoute|3265.3|3322.0|199.6,A_HardBreak,HardBreakRoute,Town13,12,HardBreakRoute_5,3265.3,3322.0,199.6,routes_validation_12.xml,
Town13|12|HardBreakRoute|3476.2|4272.2|125.1,A_HardBreak,HardBreakRoute,Town13,12,HardBreakRoute_6,3476.2,4272.2,125.1,routes_validation_12.xml,
Town13|12|HardBreakRoute|3347.4|4304.9|207.0,A_HardBreak,HardBreakRoute,Town13,12,HardBreakRoute_7,3347.4,4304.9,207.0,routes_validation_12.xml,
Town13|12|HardBreakRoute|2964.9|4441.6|180.7,A_HardBreak,HardBreakRoute,Town13,12,HardBreakRoute_8,2964.9,4441.6,180.7,routes_validation_12.xml,
Town13|12|VehicleTurningRoute|2895.4|3917.5|126.7,C_VehicleTurning,VehicleTurningRoute,Town13,12,VehicleTurningRoute_2,2895.4,3917.5,126.7,routes_validation_12.xml,
Town13|12|VehicleTurningRoute|3064.6|4025.0|91.2,C_VehicleTurning,VehicleTurningRoute,Town13,12,VehicleTurningRoute_3,3064.6,4025.0,91.2,routes_validation_12.xml,
Town13|12|VehicleTurningRoute|3111.0|4279.8|181.3,C_VehicleTurning,VehicleTurningRoute,Town13,12,VehicleTurningRoute_4,3111.0,4279.8,181.3,routes_validation_12.xml,
Town13|12|VehicleTurningRoute|3208.6|5415.7|-6.1,C_VehicleTurning,VehicleTurningRoute,Town13,12,VehicleTurningRoute_7,3208.6,5415.7,-6.1,routes_validation_12.xml,
Town13|12|HardBreakRoute|2859.3|2300.9|90.2,A_HardBreak,HardBreakRoute,Town13,12,HardBreakRoute_1,2859.3,2300.9,90.2,routes_validation_12.xml,
Town13|12|HardBreakRoute|3420.9|3207.2|126.7,A_HardBreak,HardBreakRoute,Town13,12,HardBreakRoute_4,3420.9,3207.2,126.7,routes_validation_12.xml,
Town13|12|HardBreakRoute|2796.1|4591.0|181.4,A_HardBreak,HardBreakRoute,Town13,12,HardBreakRoute_9,2796.1,4591.0,181.4,routes_validation_12.xml,
Town13|12|HardBreakRoute|2209.4|4840.9|125.4,A_HardBreak,HardBreakRoute,Town13,12,HardBreakRoute_12,2209.4,4840.9,125.4,routes_validation_12.xml,
Town13|12|HardBreakRoute|2677.5|5732.8|-25.1,A_HardBreak,HardBreakRoute,Town13,12,HardBreakRoute_13,2677.5,5732.8,-25.1,routes_validation_12.xml,
Town13|12|HardBreakRoute|2983.4|2852.9|160.4,A_HardBreak,HardBreakRoute,Town13,12,HardBreakRoute_2,2983.4,2852.9,160.4,routes_validation_12.xml,
Town13|12|HardBreakRoute|2640.2|4569.2|270.3,A_HardBreak,HardBreakRoute,Town13,12,HardBreakRoute_10,2640.2,4569.2,270.3,routes_validation_12.xml,
Town13|12|HardBreakRoute|2618.1|4437.1|180.7,A_HardBreak,HardBreakRoute,Town13,12,HardBreakRoute_11,2618.1,4437.1,180.7,routes_validation_12.xml,
Town13|13|PedestrianCrossing|2092.5|962.7|-4.7,D_PedestrianCrossing,PedestrianCrossing,Town13,13,PedestrianCrossing_1,2092.51,962.68,-4.70,routes_validation_13.xml,
Town13|13|ParkingCutIn|2233.5|947.5|90.5,B_ParkingCutIn,ParkingCutIn,Town13,13,ParkingCutIn_1,2233.5,947.5,90.5,routes_validation_13.xml,
Town13|13|HardBreakRoute|1258.1|1734.3|91.0,A_HardBreak,HardBreakRoute,Town13,13,HardBreakRoute_5,1258.1,1734.3,91.0,routes_validation_13.xml,
Town13|13|HardBreakRoute|2226.4|3947.4|63.6,A_HardBreak,HardBreakRoute,Town13,13,HardBreakRoute_8,2226.4,3947.4,63.6,routes_validation_13.xml,
Town13|13|HardBreakRoute|2360.2|4291.7|75.4,A_HardBreak,HardBreakRoute,Town13,13,HardBreakRoute_9,2360.2,4291.7,75.4,routes_validation_13.xml,
Town13|13|HardBreakRoute|1500.3|6448.4|-174.1,A_HardBreak,HardBreakRoute,Town13,13,HardBreakRoute_13,1500.3,6448.4,-174.1,routes_validation_13.xml,
Town13|13|VehicleTurningRoute|1984.5|1094.2|-1.2,C_VehicleTurning,VehicleTurningRoute,Town13,13,VehicleTurningRoute_1,1984.5,1094.2,-1.2,routes_validation_13.xml,
Town13|13|HardBreakRoute|941.8|1130.1|-1.4,A_HardBreak,HardBreakRoute,Town13,13,HardBreakRoute_1,941.8,1130.1,-1.4,routes_validation_13.xml,
Town13|13|HardBreakRoute|1804.8|1100.1|-2.3,A_HardBreak,HardBreakRoute,Town13,13,HardBreakRoute_3,1804.8,1100.1,-2.3,routes_validation_13.xml,
Town13|13|HardBreakRoute|2162.1|952.0|-12.7,A_HardBreak,HardBreakRoute,Town13,13,HardBreakRoute_4,2162.1,952.0,-12.7,routes_validation_13.xml,
Town13|13|HardBreakRoute|1994.9|3551.7|54.0,A_HardBreak,HardBreakRoute,Town13,13,HardBreakRoute_6,1994.9,3551.7,54.0,routes_validation_13.xml,
